"","filter","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_S4_MC_RCG_1_neg_20210511_Run71.mzML","GF_S4_MC_RCG_2_neg_20210511_Run91.mzML","GF_S4_MC_RCG_3_neg_20210511_Run171.mzML"
"3301/134.8946mz/8.15min",605364.56,548169.25,2668034,621609.56,2422323.2,589119.56,302047.75
"3303/385.3323mz/8.25min",445260.2,444439.78,685785.5,683349.1,446080.62,386198.12,398874.44
"3304/397.3685mz/8.29min",106641.37,109691.48,161912.88,155640.19,103591.26,21129.879,79641.88
"3306/607.4217mz/8.29min",363385.38,605642.3,955864.56,770633,121128.46,121128.46,121128.46
"3308/341.3059mz/8.29min",1045584.15,972502.9,1279181.2,1223967,1118665.4,853120.44,922304.4
"3310/411.3478mz/8.29min",138893.83,71822.33,153779.39,110421.14,203682.97,138485.36,139302.3
"3311/115.9207mz/8.26min",28030148,11543866,30206752,31505660,80321370,22352330,25853544
"3312/132.9234mz/8.27min",845411.65,1044084.6,495502.94,999551.1,2243961.5,520166.97,691272.2
"3313/589.451mz/8.29min",1272099,1272099,1272099,1272099,6360495,1272099,1272099
"3314/729.471mz/8.27min",93965.85035,939673,473506.44,8169.7007,1633.94014,1633.94014,179762
"3315/742.5035mz/8.27min",194883.415,596566.8,252167.33,137599.5,553532.25,21593.27,107966.35
"3318/144.9234mz/8.28min",6042564.5,5967187.5,6494813,6117941.5,13628423,4630504,5577351.5
"3319/731.4861mz/8.29min",259973.135,371500.75,48674.215,57837.562,324037.75,195908.52,740468
"3320/590.446mz/8.25min",533652.39,1547029.8,715619,351685.78,70337.156,1058574.8,70337.156
"3321/771.391mz/8.3min",531916.55,659619.3,193255.28,404213.8,276898.2,1589354.1,710639.25
"3322/619.4216mz/8.34min",167915.64,279859.4,445706.38,365633.25,55971.88,55971.88,55971.88
"3323/381.301mz/8.35min",5401851.5,3543992.8,5301849.5,5501853.5,7187753.5,3482093.8,7126644
"3324/355.3217mz/8.35min",80373.0025,94359.2,96896.55,89266.38,71479.625,7003.2617,69320.68
"3325/411.3842mz/8.4min",273724.265,251558.33,385337.12,312580.16,295890.2,144693.72,170811.36
"3326/325.1842mz/8.41min",392825.23,393034.06,392616.4,271914.4,191308.19,587572.06,442126.97
"3327/729.4707mz/8.44min",39558.3665,2111411,627614.7,32524.85,6504.97,6504.97,46591.883
"3330/766.503mz/8.38min",110521.355,298903.9,537068.7,180099.89,2137.2956,40942.82,10686.478
"3332/311.1686mz/8.41min",367612.99,447754.6,307969.3,221417.89,331201.88,404024.1,437355.2
"3333/144.9234mz/8.43min",4946390.5,17107590,4941224.5,3208099,1710486.1,4951556.5,5092269
"3335/106.041mz/8.42min",66403.492,7695.1484,650768.56,82681.664,28199.871,50125.32,99442.56
"3339/132.9234mz/8.44min",952416.42,1084282.9,2224106.2,1225672.1,146107.9,820549.94,801050.3
"3341/399.3478mz/8.43min",4707224.9,5579470,11553458,11104709,3834979.8,2483218.5,2711876.2
"3343/409.3323mz/8.45min",75533.3285,49414.617,151230.03,140046.39,101652.04,6926.4726,34632.363
"3346/355.3217mz/8.47min",7899363.75,7343119.5,11038533,10751071,8455608,6214339,7043390
"3347/455.2469mz/8.47min",421993.61,302340.66,659763.25,541646.56,656792.5,148101.03,170735.1
"3348/711.6509mz/8.46min",102071.3575,90701.055,205162.6,274751.3,113441.66,58478.625,89507.37
"3349/99.9258mz/8.49min",7318777.5,36172896,7771783,38520380,6865772,5164225,5171583.5
"3350/621.4371mz/8.48min",515171.617,996135.8,1391837.9,1131825.5,34207.434,7434.8115,17768.045
"3351/742.5475mz/8.49min",683692.39,521445.72,1325019.6,1020490.9,845939.06,435185.94,403625.06
"3352/382.3407mz/8.5min",1928691.45,1636235.5,2428263,2189284,2721575,1651684.8,1668098.9
"3353/763.6824mz/8.5min",151495.725,113207.53,237345.38,153663.62,328109.5,109857.51,149327.83
"3354/481.2625mz/8.5min",334490.56,255056.62,568251.1,413924.5,905918.8,196258.58,168891.62
"3355/381.3374mz/8.5min",7681314.5,6595099.5,9607621,8729937,10486780,6589343,6632692
"3356/604.4634mz/8.54min",60165.5875,114427.58,1180.719,889747.06,5903.595,1180.719,6173376.5
"3359/769.5005mz/8.47min",55687.88265,108148.09,3227.6753,645.53506,326423,645.53506,569654.9
"3361/271.1915mz/8.52min",489270.63,288238.56,1051881.2,690302.7,743322.94,272460.7,282992.3
"3362/559.4005mz/8.53min",90268.71,65164.03,91648.81,83116.516,456230.97,88888.61,182720.8
"3363/411.3479mz/8.52min",310831.71,230603.48,641118.6,514847.3,391059.94,28121.078,140605.39
"3364/287.1864mz/8.53min",40035.306,13345.102,123645.55,72108.25,66725.51,13345.102,13345.102
"3365/495.3513mz/8.53min",253020.72,264856.84,483282.78,241184.6,15440.269,2461545.5,12821.044
"3366/106.0411mz/8.55min",65670.9685,9464.734,575868.25,82681.664,18309.273,48660.273,148183.61
"3367/395.3165mz/8.52min",304808.595,196717.36,378797.62,349233.44,413049.94,116129.38,260383.75
"3369/655.4583mz/8.57min",268672.025,222107.45,406695.47,259281.95,450507.88,278062.1,213973.56
"3370/413.3635mz/8.61min",1596209.3,1963397.4,4618092.5,3292970.5,1229021.2,757595.56,666211.2
"3372/469.2625mz/8.63min",205077.77,134520.14,442292.9,275635.4,295929.06,51599.152,36098.098
"3373/739.6825mz/8.64min",101821.411,144584.42,412477.25,272155.62,59058.402,28598.736,35776.51
"3374/369.3374mz/8.64min",4796652.75,5334660,9552195,7671053,4258645.5,3185644,3345388.2
"3375/395.353mz/8.66min",2291947.85,2002250.5,3377125.8,2743973,2581645.2,1851729.5,1685773.9
"3376/285.2071mz/8.66min",117829.55,41281.71,470932.78,284241.1,164711.55,70947.55,42969.586
"3377/591.4298mz/8.71min",3498.9204,1166.3068,1166.3068,1166.3068,5831.534,2111214,105387.25
"3378/409.3323mz/8.67min",7465046,6548908,10276738,9799880,8381184,2388246,5843108.5
"3379/383.3533mz/8.69min",61772.29,75734.3,159351,111023.87,47810.28,3938.1438,19690.719
"3383/481.4262mz/8.75min",62188.834,37201.688,65244.688,56339.633,165248.33,79374.555,59132.98
"3384/437.3636mz/8.76min",35074.239,31550.988,126838.914,120114.07,38597.49,6310.1976,6310.1976
"3385/427.3791mz/8.79min",878963.42,1170321.4,2786155.5,2077763,587605.44,354814.28,302673.25
"3386/483.2783mz/8.81min",353552.17,247022.4,673116.56,460081.94,482456.94,107455.75,62212.31
"3388/383.3532mz/8.81min",14049739.5,15281548,29096954,23714746,12817931,8681960,8372566
"3390/767.7138mz/8.81min",938073.67,1160677.4,2742985,2325421,715469.94,399850.88,486650.7
"3391/475.3428mz/8.83min",158831.33,144010.94,312681.12,89131.695,298860.84,141824.77,173651.72
"3392/495.3508mz/8.77min",239257.495,1881642.6,654232.5,13819.728,98135.89,380379.1,2763.9456
"3393/729.4715mz/8.83min",22348.92335,13659789,40626.855,1643873.9,814.19834,814.19834,4070.9917
"3394/409.3686mz/8.82min",801739.38,602700.6,1183446.6,935917.06,1253026.6,667561.7,586816.1
"3396/639.4957mz/8.84min",2533059,2154989.8,3976526.8,2911128.2,4746903.5,2054433.9,1974828.9
"3398/439.3792mz/8.85min",125381.825,170261.4,463545.72,338583.62,80502.25,4117.8344,20589.172
"3399/621.4061mz/8.85min",768408.53,509894.44,1047905.06,792398.56,1144366.1,699742.2,744418.5
"3400/495.3155mz/8.82min",129463.785,856612.7,396454.3,158260.34,41531.125,100667.23,8306.225
"3401/596.4897mz/8.87min",57000.666,50392.312,71124.2,63609.02,112948.055,28296.81,19687.809
"3402/481.4261mz/8.87min",110696.9475,181851.45,353230.38,236895.34,39542.445,7908.489,7908.489
"3403/475.3429mz/8.88min",256795.6,232322.12,467786.2,223566.4,439183.6,278372.53,235218.67
"3404/495.4419mz/8.93min",38041.3,21005.42,41570.64,30202.902,163450.14,48785.16,34511.96
"3405/582.4741mz/8.95min",528040.87,410528.84,939409.56,645552.9,894830.2,238725.2,192924.33
"3406/653.5115mz/8.98min",5268117.5,4561797,8005716,5974438,9003225,3936184.2,3574850.5
"3407/795.7449mz/9.0min",49769.788,91233.73,280367.7,198861.39,8305.846,1661.1692,1661.1692
"3408/397.3686mz/9.0min",3063038.05,4176708.5,7575167.5,5973767.5,1949367.6,1700108.5,1475820.6
"3409/437.3635mz/9.04min",1388083.35,1594135.6,2621726.2,2268711.5,1182031.1,357734.3,628628.2
"3410/667.5269mz/9.05min",139588.947,104707.734,235011.5,174470.16,252478.44,93452.516,71244.29
"3413/552.4636mz/9.08min",502237.24,414674.78,757541.1,589799.7,709897.44,352222.66,299004.56
"3416/509.4574mz/9.14min",788804.125,456854.88,763170.5,653165.06,1945121.2,948836.8,814437.75
"3417/596.4898mz/9.17min",1652524.95,1275551.9,2749620.2,2029498,2674187.5,1063133.5,859286.3
"3418/600.5211mz/9.19min",1285776.65,1235208.1,1744143.5,1513027.2,1336345.2,800073.44,621264.6
"3419/966.9068mz/9.21min",72688.2035,106868.95,469426.12,321519.47,38507.457,7701.4914,7701.4914
"3420/411.3843mz/9.23min",2634708.375,4324706,9692987,7089456,944710.75,902095.06,792624.5
"3421/823.7762mz/9.23min",74799.867,124666.445,401408.6,280932.12,24933.289,24933.289,24933.289
"3422/667.5271mz/9.23min",1518286.2,1292693.8,2359430.5,1743878.6,2513838.8,1010486.44,840269.8
"3423/566.4791mz/9.24min",2295650.8,1995338.1,4034626.8,3260731,2595963.5,1348293.1,1136715.8
"3424/653.5113mz/9.2min",80880.288,75663.516,86097.06,100224.92,333444.25,27885.578,5577.1156
"3427/397.3688mz/9.26min",11379.6282,18966.047,93410.53,52783.188,3793.2094,3793.2094,3793.2094
"3428/383.3532mz/9.24min",31260.41445,58919.656,201840.83,133034.9,3601.1729,3549.686,709.9372
"3429/563.3358mz/9.26min",138039.285,81757.78,138809.19,144929.72,16351.556,394059,137269.38
"3430/604.4622mz/9.28min",507214.56,559026.9,163526.55,6383930,32705.31,1044678.56,455402.22
"3433/713.4764mz/9.28min",630052.025,605725.3,385723.97,696238.25,826687.6,654378.75,263981.7
"3434/729.4714mz/9.26min",14480.031,2823889.5,22035.527,7638143,1384.907,1384.907,6924.535
"3436/610.5053mz/9.37min",1880573.25,1455559.5,3123080.5,2305587,3243519.5,1278298.4,967945.2
"3437/570.5104mz/9.37min",1189856.15,1123069.2,1476834.8,1256643.1,1391730.5,842765.44,607962.9
"3438/604.507mz/9.39min",467900.72,397391.88,1088880.8,538409.56,1058493.6,175444.92,131211.53
"3439/614.5366mz/9.39min",2211022.1,2006060.4,2934003.2,2415983.8,2681221.5,1382934.9,1198408.2
"3440/681.5424mz/9.39min",325740.185,253745.25,538350.6,375191.97,754571.06,276288.4,212841.38
"3441/631.5268mz/9.41min",817119.8,606300.1,2055667.1,1027939.5,1873768.2,301527.2,244889.1
"3442/600.5214mz/9.44min",202713.89,180190.11,271619.06,225237.67,260406.66,76592.39,62228.78
"3443/425.4mz/9.47min",556421.72,935750.44,2200320,1221316.9,177093,120834.64,80660.875
"3444/283.2641mz/9.51min",50045.36,41853.59,71591.44,58237.13,59938.65,21614.125,8925.119
"3445/481.4261mz/9.51min",124866.895,112329.37,194692.39,153542.94,137404.42,75475.85,57676.305
"3446/580.4948mz/9.51min",531454.65,439295.6,909076.8,623613.7,907765.7,401245.22,294314.47
"3448/439.4155mz/9.57min",27966.5718,46610.953,105552.56,62248.668,9322.1906,9322.1906,9322.1906
"3449/106.0411mz/9.59min",35483.255,4145.9062,335291.03,44985.67,7358.0957,25980.84,67744.84
"3451/628.5523mz/9.62min",675505.42,556649.9,979735.44,794360.94,1032776.9,431600.06,376804.97
"3452/645.5426mz/9.62min",341511.275,230812.67,1132707.9,452209.88,1020621.06,122702.85,101165.58
"3454/624.521mz/9.67min",694773.375,491691.25,1266429,867689,1397984.1,521857.75,379120.53
"3455/631.5269mz/9.67min",30447.366,10149.122,191553.2,50745.61,180248.3,10149.122,10149.122
"3456/561.4195mz/9.74min",1162877.3,863248.5,259183.16,1718353.2,583115,1462506.1,20448554
"3457/495.442mz/9.7min",332533.955,285112.5,452502.53,370713.03,540524.94,294354.88,250239.45
"3458/481.4262mz/9.7min",44823.653,24549.904,86176.36,65097.402,85584.625,19155.135,11661.486
"3459/283.2641mz/9.71min",158757.16,110976.445,235942.73,178273.94,292966.38,139240.38,93021.35
"3460/604.4657mz/9.7min",14426.9,14426.9,72134.5,14426.9,3201457,14426.9,14426.9
"3461/713.4766mz/9.77min",745264.65,656344.3,334768.25,914553.7,4521873,834185,119272.33
"3462/574.497mz/9.73min",280727.24,221434.92,461235.34,340019.56,847397.44,129882.47,86466.44
"3463/439.4158mz/9.75min",143640.498,239400.83,664175.3,307745.66,47880.166,47880.166,47880.166
"3464/601.5164mz/9.73min",824674.03,508861.56,2431715.5,1140486.5,2267094.8,339994.3,270457.88
"3465/584.5262mz/9.75min",2180036.05,1947375.6,3031037.5,2412696.5,2936105.2,1553080.4,1319042
"3467/645.5427mz/9.76min",241904.63,172430.38,623616.06,311378.88,518221.53,35594.86,32674.947
"3468/628.5525mz/9.77min",501224.13,470530.56,785284,531917.7,662112.44,322349.97,281245.44
"3469/579.3305mz/9.86min",594262.82,1644043.6,515033.1,554543.94,239290.11,1183021.2,633981.7
"3470/571.4501mz/9.84min",468891.31,430112.84,763788,636839.06,507669.78,356266.44,349446.03
"3471/563.3357mz/9.85min",191796.805,194163.64,198168.94,189429.97,12243.898,381583.7,183772.97
"3473/473.2825mz/9.86min",850773.575,778293.6,946836.2,993437.25,901073.75,800473.4,632217.3
"3474/509.4574mz/9.91min",267692.625,332902.38,299274.56,236110.69,418372.34,143306.11,214144.77
"3476/106.0411mz/9.99min",58576.165,10142.684,1058671.9,81801.5,11465.893,35350.83,123137.27
"3477/603.4657mz/9.99min",1537390.6,1537390.6,1537390.6,1537390.6,7686953,1537390.6,1537390.6
"3479/599.5452mz/10.01min",739873.78,681983,960335.5,797764.56,914370.06,557690.3,454098.06
"3480/598.5418mz/10.01min",1953293.8,1773826.6,2588915.8,2132761,2419706.2,1449271,1194220.5
"3481/561.4194mz/10.01min",1709330.7,614375.1,831026.6,9685973,818884.7,2587634.8,3132469.2
"3482/615.5318mz/10.01min",836052.975,582887.75,2365838.5,1089218.2,2114936.2,361495.47,273192.66
"3483/793.6564mz/10.07min",896410.5,698491.8,1416957.5,1033323.1,1990898.8,759497.9,593873.56
"3484/659.5583mz/10.08min",175911.015,100165.87,692143.6,251656.16,525936.9,42055.176,29912.201
"3485/579.3305mz/10.06min",640377.975,612572.25,593375.06,693711.7,201826.14,3624957,668183.7
"3486/561.4193mz/10.09min",1460714.25,927659.75,1012876.6,2536108,697328.44,10037313,1908551.9
"3487/132.0302mz/10.16min",46851.66,27053.562,159802.88,63338.992,80342.73,30364.328,20663.309
"3488/106.041mz/10.18min",83161.859,9594.441,931807.9,155087.33,29135.209,101413.53,64910.188
"3489/591.4294mz/10.16min",6154.7574,2051.5858,2051.5858,2051.5858,14081.205,398200.12,10257.929
"3490/574.451mz/10.18min",257216.085,321399.47,38606.54,2275172.8,38606.54,193032.7,7014923.5
"3492/135.9709mz/10.17min",536081.39,486470.53,549223,567705.06,414861.3,522939.78,578511.75
"3493/134.8946mz/10.18min",4096480,6681470,2277373.8,3077606,6872542,5115354,2325667
"3495/604.4622mz/10.18min",918256.075,1258195.4,4128209,578316.75,443489.4,1677069.4,140655.92
"3496/729.4709mz/10.19min",229387.892,1504667.2,424866.3,3109539.5,33909.484,1567.459,7837.295
"3497/695.4657mz/10.19min",1502890.3,2996697,1171727.6,964209.6,1600944.6,2124178.8,1404836
"3498/563.3354mz/10.19min",273378.055,371834.34,209335.95,337420.16,185765.94,1083824.9,149194.16
"3499/697.4808mz/10.2min",1447255,1984186,553283.75,1055839,1515022.5,2803883,1379487.5
"3500/671.4661mz/10.2min",7251663,8971754,3260661.8,4964739.5,7825312,19311988,6678014
"3502/713.4763mz/10.2min",567153.75,2832582.5,401357.4,497180.94,637126.56,4515559.5,133690.06
"3503/699.496mz/10.2min",703438.35,806913.6,393672.47,992188.56,471366.03,599963.1,1000919.06
"3504/769.5015mz/10.22min",102899.802,192544.16,31020.264,640.4125,174779.34,3202.0625,418823.1
"3505/657.4504mz/10.19min",121392.385,351041.66,57261.266,137815.42,104969.35,188718.23,59325.83
"3507/590.4461mz/10.2min",341817.905,382652.03,26358.966,2072401.9,131794.83,300983.78,1523937.9
"3508/731.4861mz/10.21min",366839.57,3397469.8,87531.69,3259649,247712.86,62316.434,485966.28
"3509/575.4344mz/10.19min",210358.965,516416.47,15999.798,79998.99,105077.81,315640.12,2142300.8
"3510/742.5032mz/10.22min",234470.995,930218.06,250391.66,137804.61,737283.6,27560.922,218550.33
"3511/766.5029mz/10.22min",140633.5925,316853.22,392836.9,123878.125,19114.218,157389.06,95571.09
"3512/265.1478mz/10.22min",142425.73,151962.02,100568.336,132889.44,101288.445,163023.55,179203.25
"3513/745.5011mz/10.21min",92656.87,8043.1828,40215.914,113123.41,72190.33,288992.88,211882.88
"3516/618.4772mz/10.26min",43358.4,72264,14452.8,92795.25,14452.8,14452.8,2595601
"3518/857.5182mz/10.25min",132165.865,379247.06,25955.986,129779.93,25955.986,134551.8,1422227.6
"3520/861.5477mz/10.25min",97619.405,77855.2,7203.84,152861.02,117383.61,1440.768,854477.56
"3521/112.9856mz/10.25min",8022928.75,7174000.5,9858635,8412541,9385620,7633316.5,6052126
"3522/833.5188mz/10.25min",3436567.15,6462746.5,1852153.9,3695594.8,5040133.5,1549332,3177539.5
"3524/714.5087mz/10.27min",341725.12,257372.86,426077.38,477023.34,3365.322,3402779.5,143074.69
"3525/580.2347mz/10.26min",6370.4316,103500.05,31852.158,6370.4316,6370.4316,6370.4316,6370.4316
"3527/134.8946mz/10.26min",1252177.15,1557011.1,618113.5,1303811.8,1369707.8,1006661.6,1200542.5
"3529/248.9604mz/10.28min",15281.7138,5093.9046,65649.61,25469.523,29641.219,5093.9046,5093.9046
"3531/480.3093mz/10.31min",222602.025,2505165.2,2134057.8,300873.53,144330.52,144275.25,28855.05
"3532/265.1478mz/10.3min",76939.7525,66928.7,82483.945,91108.73,52313.934,71395.56,92574.84
"3533/153.8685mz/10.34min",483619.065,307355.9,459138.53,715053.7,407901.53,508099.6,753866.44
"3535/195.811mz/10.35min",1098707.5,306825.84,4624509.5,3461823.8,439334.5,190120.89,1758080.5
"3536/197.8079mz/10.35min",1368884.6,393297.44,5625415,4225007,576795.4,245618.4,2160973.8
"3537/199.8049mz/10.35min",641680.46,171295.34,2673709.2,2013623.2,257344.12,106154.99,1026016.8
"3538/201.8019mz/10.35min",117015.185,10648.98,561224.6,417770.56,32833.35,10762.683,201197.02
"3539/255.8221mz/10.38min",35014.4436,11671.4812,381973.75,217315.8,11671.4812,11671.4812,58357.406
"3540/257.8191mz/10.38min",36100.44,12033.48,380994.94,221541.47,12033.48,12033.48,60167.4
"3541/164.836mz/10.4min",240016.665,131207.27,1031283.2,589930.5,69232.89,42295.36,348826.06
"3542/160.842mz/10.4min",1477576,1662492.4,3668874,2193537.2,264943.22,359184.97,1292659.6
"3543/162.8391mz/10.4min",1374710.4,1511034.6,3418224,2078365,258611.27,204380.19,1238386.2
"3544/190.9285mz/10.42min",327673.205,336574.88,472112.1,423801.8,269304.75,226364.53,318771.53
"3545/297.1528mz/10.47min",218418.49,295432.12,102893.2,175022.08,119352.79,264773.2,261814.9
"3546/112.9856mz/10.49min",4409341.25,2785912.8,3218155.8,4291614.5,5372834.5,4527068,4665358.5
"3547/355.3217mz/10.53min",219021.955,179123.86,747355.7,258920.05,58934.637,100509.14,457431.75
"3549/304.9139mz/10.59min",1937363.6,1909471.8,2270285.8,2244717.5,1576890,1581152.2,1965255.4
"3550/174.956mz/10.59min",16089718.5,16053025,16746572,17184108,14353093,15208972,16126412
"3552/355.3217mz/10.68min",130878.883,113519.766,31679.625,26763.488,148238,345408.4,1097289.2
"3553/501.1765mz/10.78min",1232573.85,7091658,675482.9,346685.47,1789664.8,227394.75,2665443.5
"3554/355.3217mz/10.74min",431639.45,1204310.1,82961,31450.477,916761.3,780317.9,74535.68
"3555/187.0976mz/10.83min",9423.8435,1055.3236,5276.618,1055.3236,20488.865,13571.069,20829.736
"3557/157.0118mz/10.87min",133386.012,44462.004,44462.004,44462.004,222310.02,263774.12,760847.5
"3560/293.2121mz/10.93min",5188.2752,143723.78,877.40488,8152.7314,4387.0244,4904.17,5472.3804
"3561/501.1766mz/10.91min",537352.61,2306557,321349.03,434781.12,639924.1,1588720.8,257510.84
"3562/295.2276mz/10.98min",8127.7571,166990.03,1023.35772,34123.707,10970.462,5116.7886,5285.0522
"3564/355.3216mz/10.94min",108556.515,122287.98,53228.5,455015.66,94825.05,148639.02,56688.29
"3565/96.9601mz/11.03min",4020978.7,4233357,4068568.2,4609185.5,3672435.5,3973389.2,3909973.5
"3566/501.1765mz/11.08min",639862.5,1714320.1,624881.94,2151044,439207.12,334012.1,654843.06
