"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-211-C3-a_Run145.mzML","POS_D5-211-C3-b_Run148.mzML","POS_D5-211-C3-c_Run151.mzML"
"38/217.1048mz/2.24min",993217.98,873157.44,1119584.6,874888.25,1008760.56,1289343.9,977675.4
"39/140.0683mz/2.46min",76501.37,43240.918,82358.17,86683.18,56074.7,116770.82,70644.57
"40/316.2117mz/2.52min",161528.7,378905,172567.9,192132.47,150489.5,97262.42,77598.91
"41/316.2116mz/2.68min",185968.305,483951.94,316461.5,108783.01,263153.6,91479,106367.36
"42/89.0598mz/2.74min",390795.97,1227202.5,462431.1,361792.6,350893.8,291523.2,419799.34
"43/272.1856mz/2.75min",251738.705,457010.9,316054.78,286595.44,216881.97,128447.54,111278.84
"44/217.1072mz/2.8min",233146.845,302399.5,251867.11,562677.25,192220.62,116858.55,214426.58
"45/257.0996mz/2.8min",561874.15,635531,551323.1,1194898,508213.3,402661.06,572425.2
"46/138.0551mz/2.83min",460692.37,729429,699165.94,635383.44,286001.3,200849,203142.55
"47/120.0445mz/2.83min",1570444.65,2561646,2504766,2225040,915849.3,692642.8,649178.9
"48/171.0993mz/2.86min",1600703.03,490318.56,475002.56,267178.84,2775283,2711087.5,2740815.2
"50/345.1519mz/3.14min",187049.055,252543.84,184725.34,539637.94,121691.53,69289.54,189372.77
"51/212.1259mz/3.19min",596632.77,538042.2,531660.56,545192.94,648072.6,741991.44,713541.7
"52/172.1333mz/3.19min",1086186,1050209.2,1000862.06,1013033.6,1136079.1,1122162.8,1157237.4
"53/194.1154mz/3.19min",6006171.25,5550690,5608868.5,5752086.5,6260256,6731986.5,6965845.5
"55/239.089mz/3.35min",816094.25,585025.5,621064.56,785703.9,1372424.4,846484.6,1858539.6
"56/194.1153mz/3.4min",193078.54,134364.14,526896.56,121655.08,959707.8,134859.06,251298.02
"57/219.0571mz/3.52min",763693.05,472468.16,704063.7,571939.8,965555.25,823322.4,937973.7
"58/233.0727mz/3.55min",82676.0375,111962.734,61915.23,174515.22,78579.875,52805.863,86772.2
"59/255.0545mz/3.56min",95364.98,103437.08,40652.473,154486.44,87292.88,56507.457,111116.914
"60/194.1153mz/3.54min",367839.39,436737.9,195951.27,170419.77,522701.1,374958.25,360720.53
"61/201.0597mz/3.65min",97654.925,183206.77,150574.69,383144.03,40963.363,30231.223,44735.16
"62/217.1072mz/3.66min",57923.9135,123977.27,96024.46,165238.33,12228.959,2445.7918,19823.367
"63/385.1466mz/3.66min",171843.75,311265.3,259329.77,648033.3,80572.67,56643.73,84357.73
"64/345.1541mz/3.66min",27907.35,50080.805,46512.25,134678.56,9302.45,9302.45,9302.45
"65/140.0683mz/3.71min",108991.4425,70989.58,104845.33,104798.42,137240.38,113137.555,164955.33
"66/322.0966mz/3.77min",63532.557,60915.984,55392.29,106577.98,66149.13,40524.695,66752.45
"67/302.1304mz/3.8min",701451.63,955356.5,634986.25,1293005.6,683627.2,542617.7,719276.06
"68/324.1123mz/3.8min",2121414.85,2224620.2,1698226.6,3029360.2,2023825.9,1645381.9,2219003.8
"69/217.1072mz/3.85min",56712.0185,77007.41,56348.49,150358.2,44209.293,30983.076,57075.547
"70/468.2438mz/3.85min",199411.28,326846.06,266037.78,521222.72,112931.63,84980.88,132784.78
"71/451.2171mz/3.84min",477594.03,556432.06,477445.4,979511.1,411725.56,338452.1,477742.66
"72/433.2065mz/3.84min",108208.15,140299.77,108370.22,256059.61,90804.086,68984.375,108046.08
"73/473.1992mz/3.84min",1761620,2087157.5,1775188.2,3451053.8,1518018.4,1231067.1,1748051.8
"74/245.0859mz/3.84min",467805.28,520364.78,465661.06,900811.2,424701.56,343213.8,469949.5
"75/300.1147mz/3.9min",720414,959815.4,733447.1,1374672.9,707380.9,568599.4,679704.5
"76/322.0966mz/3.9min",724038.405,789315.5,610660.44,1131831,723478.56,587789.25,724598.25
"77/203.0621mz/3.9min",121910.79,159196.42,175056.88,221874,84625.16,67640.89,66777.055
"78/561.2515mz/4.0min",185318.39,252184.88,131366.05,417414.56,207386.47,159942.61,163250.31
"79/222.1465mz/4.05min",623336.2,555436.4,555364,540602.9,705368.06,691236,706746.06
"80/325.1256mz/4.24min",878464.925,856377.1,824488.94,809217.3,992760.2,920794.8,900552.75
"81/233.0726mz/4.36min",262012.56,430908.72,316282.84,681919.6,207742.28,168898.47,196642.11
"82/255.0545mz/4.36min",305409.34,429370.25,324965.4,696547.7,285853.28,233502.89,282527.34
"83/266.1726mz/4.37min",89643.23,88478.78,83416.31,90807.68,96408.26,108571.03,78997.71
"85/226.1802mz/4.37min",129271.9225,138396.81,117282.11,127039.375,131504.47,152177.88,103480.98
"86/236.1621mz/4.45min",79960.2,82167.91,66461.484,77752.49,97036.68,75892.805,84147.234
"88/689.2989mz/4.5min",442146.42,553162.1,431136.62,874201.06,429260.22,315553.62,453156.22
"89/433.2068mz/4.54min",6263965,5378270,4720300,8173895.5,6832497,5695433,7980557
"90/450.2335mz/4.54min",2239642.2,2713164.2,2280884.2,3885283.5,1906004.6,1512190.8,2198400.2
"91/455.1887mz/4.54min",38607986,36426240,33078956,46258470,40789732,36262980,45135716
"92/236.0806mz/4.54min",2765092.5,2251770.5,2062183.1,3239293.5,2969496.8,2560688.2,3379359.5
"94/244.0668mz/4.55min",401435.315,392515.88,343792.88,535368.5,410354.75,360358.34,485577.5
"95/230.9845mz/4.69min",782646.13,722326.3,749303,758790.56,829686.44,806501.7,850723.3
"96/211.9707mz/4.69min",4208735.15,3885960.8,4098365.8,4073209,4400293.5,4319104.5,4437606.5
"98/229.9813mz/4.69min",9519407.5,8713632,9201769,9118387,9999749,9837046,10177665
"99/231.9791mz/4.69min",9334209.5,8553489,9007000,8944106,9779184,9661419,10010162
"100/232.9823mz/4.69min",787506,706129.5,762901.06,750166.3,833067.8,812110.94,835472.75
"101/447.127mz/4.69min",370938.14,489896.84,396407.16,514181.6,337266.1,299766.56,345469.12
"102/469.109mz/4.69min",335563.03,407673.62,341365.66,429135.84,326991.56,297837.4,329760.4
"103/247.0883mz/4.7min",367630.565,456514.1,474250.84,599881.7,278747.03,234773.73,222907.14
"104/269.0702mz/4.7min",365782.765,416761,436035.22,552757.1,314804.53,262332.72,312782.53
"105/568.2964mz/4.73min",542222.06,768481.94,756033,653115.9,408216.5,431328.22,377474.44
"106/573.2518mz/4.73min",4555715.75,4522530,4588901.5,4186200.5,4621367,4828893,4390258.5
"107/228.1959mz/4.82min",176668.93,216914.27,135601.77,210690.34,350672.16,132359.48,142647.52
"108/250.1778mz/4.82min",502435.35,560718.4,393789.3,574866.4,950165.75,379955,444152.3
"109/270.1465mz/4.85min",327712.52,496937.72,353035.2,666895.4,290789.4,240704.75,302389.84
"111/448.2033mz/4.9min",75597.772,95138.88,83090.31,121074.984,67394.06,53106.402,68105.234
"112/300.2896mz/5.21min",241152.335,45915.094,24881.229,57127.92,678151.75,557610.25,425176.75
"113/344.1302mz/5.23min",799581.8,716908.6,616682.4,1003180.8,874142.3,725021.3,942929.44
"114/649.3065mz/5.23min",1140208.05,1071198.9,881551.06,1451975.6,1209217.2,991244.75,1330798.9
"115/666.3333mz/5.23min",775101.19,998123.44,802883.44,1186714.6,747318.94,601470.4,735534.3
"116/671.2887mz/5.24min",11355620,10904982,9207097,13314125,11806258,10090537,12514473
"117/318.3001mz/5.24min",1212509.945,2385896,2681978.2,2260510,164509.89,128198.09,116990.05
"119/203.0621mz/5.28min",278830.025,368459.94,289328.8,399944.6,268331.25,239737.53,243679.66
"120/298.274mz/5.31min",1502977.15,593503.06,598996.5,555201.94,2737131.2,2658193,2406957.8
"121/338.2663mz/5.39min",312517.17,171246.66,188109.28,177548.64,436925.06,452471.1,454378.8
"122/256.2999mz/5.43min",9458634,11307937,11312143,11063268,7854000,7783899,7501136
"123/284.6054mz/5.43min",551360.42,601384.6,552727.4,640882.44,549993.44,528104.56,520177.88
"124/448.2035mz/5.43min",5782366,7044495.5,6236443.5,7188043,5328288.5,5086358.5,4736361
"125/470.1855mz/5.43min",11745359.5,12976840,11808889,13135237,11681830,11138540,10768702
"126/917.3815mz/5.43min",560379.67,682053.44,563541.94,722467.9,557217.4,496833.44,441816.3
"127/264.0921mz/5.43min",432672.385,458984.72,398626.7,472174.56,446236.3,419108.47,395750.8
"128/304.2997mz/5.46min",610810.95,420237.8,1600779.4,781189,677108.1,544513.8,310129.4
"129/284.2946mz/5.48min",56379.042,122752.555,143970.66,93965.07,18793.014,18793.014,18793.014
"130/302.3052mz/5.49min",1893188.22,4338535,4959930,3558313.5,228062.94,172017.55,145435.47
"131/303.3086mz/5.49min",350363.3225,842388.94,950029.44,679248.75,21477.895,13757.322,6893.141
"133/338.2663mz/5.49min",246827.41,146732.7,143734.78,136945.6,346922.12,368002.84,376861.47
"134/322.2714mz/5.58min",189218.759,458712.03,531342.1,355391,23046.518,20030.064,15115.784
"135/437.1932mz/5.58min",1889221.95,2009082.9,2349523.8,2140853.8,1769361,1567075.5,1473310.2
"136/300.2897mz/5.59min",9835116.45,23287200,25048578,17675370,1994862.9,1780509.9,1574062.9
"137/344.3158mz/5.61min",692667.52,1565503.1,1719950.9,1235153.4,138843.52,81754.68,150181.64
"138/195.1017mz/5.61min",802729.15,763165.75,753661,792258.3,827168.6,813318.7,813200
"140/347.3349mz/5.66min",360383.579,972210.75,1045634.9,693086.06,27681.098,3687.506,737.5012
"141/346.3315mz/5.67min",2118703.785,4567720,4998122.5,4014102.8,223304.77,129849.59,102347.91
"143/225.0911mz/5.67min",1184399.05,1899133.2,2506728.2,2575933.2,469664.9,436431.75,439169.16
"144/118.0651mz/5.68min",521730.655,832281.06,1088992.5,1140044.9,211180.25,190746.78,188245.72
"145/535.209mz/5.67min",298255.15,541581.44,869413.3,919714.56,54928.86,54894.56,48007.137
"146/105.0336mz/5.68min",1158165.55,1846915,2467678.5,2597630.5,469416.1,440235.25,423513.88
"147/279.0992mz/5.68min",9917254,15139993,19929360,20734506,4694515,4444420.5,4410563
"148/320.1256mz/5.68min",1220280.9,1905326.9,2570896.2,2744408.2,535234.9,508630.16,522231.84
"149/887.3883mz/5.68min",1307128,1196454.2,1040328.06,1421480.6,1417801.8,1186940.4,1499891.5
"150/211.0755mz/5.68min",709242.665,1131671.8,1541299.8,1620104.2,286813.53,266103.1,262882.84
"151/399.1483mz/5.72min",2843797.75,3258261.8,2931925,3253686.2,2755670.5,2681606,2475336.5
"152/377.1664mz/5.72min",1109912.5,1376944.8,1170561.6,1339226.5,1049263.4,1026398.8,924523
"153/284.2947mz/5.76min",290932.87,577704.06,687102.5,558324.5,23541.24,16120.662,15262.641
"154/344.3157mz/5.78min",348223.8615,676021.5,770903.5,717970.06,20426.223,3325.5483,665.10966
"155/314.3051mz/5.79min",243601.428,476036.06,518330.34,406002.38,81200.476,81200.476,81200.476
"156/517.2519mz/5.8min",540264.625,538624.25,740317.6,575078.3,541905,436627.47,424764.7
"157/402.3574mz/5.81min",73411.8085,139989.27,311782.38,359235.12,1366.8694,1366.8694,6834.347
"158/147.0805mz/5.83min",204185.26,233216.47,295731.25,255060.53,175154.05,164394.58,155064.45
"159/339.1119mz/5.83min",530946.2,547895.56,725215.44,619556.4,513996.84,509274.4,473911.1
"160/631.3269mz/5.88min",790277.55,1050586.8,821282.8,1042287.9,707259.3,700149.9,759272.3
"161/332.3311mz/5.88min",319142.655,179873.08,678632.56,343547.97,417248.34,294737.34,186369.66
"162/330.3365mz/5.9min",591197.205,1416246.5,1549509.8,1088510.6,93883.81,41421.125,26235.203
"163/371.1169mz/5.91min",102477.132,120014.67,84054.51,121271.25,104108.484,100845.78,94521.15
"165/449.1849mz/5.95min",504621.575,517060.9,571628.44,560082.3,492182.25,481405.5,470108.5
"166/291.078mz/5.95min",422414.875,478262.47,501012.03,493525.06,366567.28,357658.62,346290.97
"168/400.1798mz/5.99min",274476.9,391462.44,288788.03,393096.47,260165.77,249985.61,247488.75
"169/359.1533mz/5.99min",1178379.05,1600124.2,1198200.2,1627965.5,1158557.9,1098459.2,1040247.94
"170/629.3111mz/5.99min",299241.39,434086.2,271733.2,435374.4,286055.44,290324.66,308158.12
"171/337.1714mz/5.99min",1824297.2,2623870,1889774.9,2594750.2,1758819.5,1716905.9,1614080.6
"172/328.3209mz/6.0min",5575827.15,12168890,12757800,10163997,987657.3,651538.94,535434.6
"173/359.2402mz/6.0min",800825.97,775073,949466.8,942602.25,755273.9,826578.94,764902.06
"174/563.2383mz/6.0min",418655.655,384757.25,374614.94,464846.44,456108.8,395810.34,441500.97
"175/354.2848mz/6.0min",326515.365,389500.53,460759.3,445157.3,247395.38,263530.2,240457.25
"177/372.347mz/6.05min",1424940.859,3556494.8,3996401.8,2820518.8,29362.918,10826.942,19961.496
"178/532.2586mz/6.07min",379570.205,517858.97,339406.1,506841.6,357531.03,390382.44,368757.97
"179/119.0856mz/6.1min",1430867,1330526.4,2233152.8,1468033.6,1436872.1,1424861.9,1380406
"181/147.0806mz/6.1min",22321342,20449328,33783200,22549684,22381206,22261478,21895204
"182/244.0766mz/6.1min",714056,497848.2,913132.8,605505.1,733441.75,704541.4,723570.6
"183/349.1351mz/6.1min",6295988.5,5556000,9163973,6053599,6269986.5,6350594.5,6321990.5
"184/165.0911mz/6.1min",1162365.9,1058426,1798361.6,1163049,1189182.8,1161682.8,1147397.8
"185/255.5845mz/6.1min",1054490.8,744731.94,1270634.2,886366.75,1045639,1063342.6,1091670.9
"186/697.263mz/6.1min",1019777.25,882939.06,2269270.2,1110335.6,1041056.5,994519.8,998498
"188/235.0712mz/6.1min",650189.3,478825.16,755374.6,515278.03,656286.25,655458.5,644920.1
"189/371.1171mz/6.1min",32673903,26425906,38862788,29274146,32931972,32541036,32806770
"190/719.2451mz/6.1min",7601221.5,5666258,10464346,6753778.5,7758582.5,7539072.5,7663370.5
"191/219.057mz/6.1min",776866.5,647338.25,1139331.4,737153.9,777357.9,776375.1,781779.2
"192/412.1434mz/6.1min",926599.65,703571.25,1128885.2,852731.9,917935.7,935263.6,963770.25
"193/372.1203mz/6.1min",7297103.5,6319610.5,9259321,7032656,7321302,7272905,7374437
"194/388.6216mz/6.1min",185476.115,101973.68,290964.75,143797.67,188226.53,185450.25,185501.98
"195/312.326mz/6.16min",189161.3498,415140.75,454608.84,374668.06,3654.6396,730.92792,730.92792
"196/532.2586mz/6.16min",488049.47,607117.8,405210.72,584279.44,497249.22,473111.62,478849.72
"197/313.2348mz/6.19min",1252447.375,1839281.8,1805279.5,2191061.2,688912.3,699615.25,595369.7
"199/430.3887mz/6.21min",71834.2155,127621.22,275812.16,356671.38,16047.211,1722.0404,8610.202
"201/357.2609mz/6.22min",1525680.8,1521307.1,2144841,2540760.8,1530054.5,1460570.9,1406910.8
"202/480.3082mz/6.22min",166748.4315,322152.88,407095.1,475879.5,11343.983,2268.7966,2268.7966
"203/318.2402mz/6.23min",560149.03,399350.7,395114.03,474593.56,645704.5,657581.94,662932.75
"204/401.2871mz/6.24min",1319552.45,1438889.8,1517338.9,1878982.4,1200215.1,1121941.6,1137877.4
"205/629.3111mz/6.24min",283692.61,411784.16,248855.86,408828.3,277272.72,282660.12,284725.1
"206/445.3132mz/6.26min",615729.38,618542.56,691050,1103891.2,612916.2,519496.7,550889.2
"207/671.2881mz/6.25min",209462.82,219836.03,233972.44,249598.16,199089.61,181647.33,188418.39
"208/385.1325mz/6.27min",255029.815,214629.77,622317.56,215233.44,290788.8,219270.83,406996.44
"209/255.2431mz/6.3min",682120.58,816054.1,1000481.7,987189.6,515979.94,548187.06,538760.1
"210/220.1122mz/6.31min",794704.45,1028722.6,1579625.2,1622712.4,560686.3,521053.75,478145.1
"211/338.2663mz/6.32min",141904.125,47168.062,190405.72,160867.53,133801.28,143354.94,140453.31
"212/359.1533mz/6.34min",53067.585,75712.38,51562.074,72971.52,53819.77,52315.4,41062.617
"213/337.1714mz/6.34min",89059.438,136896.73,94422.586,135945.48,83696.29,77315.63,67870.195
"214/433.1901mz/6.37min",4227344.75,4424338,3802599,4402694,4316699,4137990.5,3872852.8
"215/411.2081mz/6.37min",408957.5,455104.47,372749.9,456376.56,423375.03,394539.97,356416.78
"216/275.0831mz/6.37min",1277202,1517280,1233435.2,1469369.2,1307425,1246979,1117942.8
"217/431.1744mz/6.43min",369247.72,415688.78,393628,444809.7,344867.44,324487.72,262527.84
"218/335.1252mz/6.56min",338880.29,550699.2,348793.7,378734.2,328715.72,296101.53,328966.88
"219/431.1742mz/6.6min",592987.825,599387.9,586587.75,612249.75,615863.7,569473.75,479179.25
"220/409.1924mz/6.6min",1011192.25,1062406.1,1023131.1,1065341.4,999253.4,947023.3,770391.06
"221/472.2009mz/6.6min",410730.96,411560.8,409901.12,430027.25,421910.97,404499.56,335853.25
"223/298.2739mz/6.64min",58745.04,121940.21,150057.56,97908.4,19581.68,19581.68,19581.68
"224/228.2323mz/6.65min",561810.45,358535.2,374012.6,388447.1,735173.8,748316.06,752438.6
"225/301.1409mz/6.65min",1635062.1,1792187.2,1599049.6,1671074.6,1703670.6,1403365.1,1302189.9
"227/342.2426mz/6.78min",322568.57,441377.4,608914.44,399880.12,236402.02,245257.02,230956.83
"229/283.2631mz/6.83min",74673.8425,113243.58,148907.88,127692.81,36104.105,31805.238,28814.537
"230/577.361mz/6.86min",839132.07,1099165.6,798815.75,1054404.8,843982.44,834281.7,780260.44
"232/255.2318mz/6.98min",63823.5,106372.5,163349.73,220949.2,21274.5,21274.5,21274.5
"233/237.2213mz/6.98min",38477.898,64129.83,143574.7,192841.34,12825.966,12825.966,12825.966
"234/337.2346mz/6.98min",171139.428,285232.38,402534.3,547119.1,57046.476,57046.476,57046.476
"235/336.3259mz/7.06min",42829.9455,35118.184,56586.78,50541.707,106723.87,20830.371,24271.496
"237/300.2895mz/7.08min",78230.334,140802.33,199502.31,130383.89,26076.778,26076.778,26076.778
"239/649.4494mz/7.09min",281051.345,162212.48,329316.28,313677.72,330712.72,248424.97,241235.03
"240/605.4232mz/7.09min",354917.86,216554.72,424936.44,397836.62,430270.56,305220.6,311999.1
"241/341.2661mz/7.09min",416776.765,324116.12,538096.3,477364.78,320804.62,464680.25,368873.28
"242/395.2191mz/7.09min",253949.195,234889.4,292170.84,298131.25,258396.53,249501.86,221054.72
"243/561.3971mz/7.1min",413234.44,262653.78,500088.03,461249,521179.2,364202.84,365219.88
"244/517.371mz/7.1min",425901.83,284214.75,526698.3,470688.94,552156.94,381114.72,367247.4
"245/385.2922mz/7.1min",372336.59,316618.78,521795.2,446131.72,342915.3,401757.88,324109.72
"246/429.3184mz/7.11min",530778.765,365406.06,680825.06,580839.56,582747.75,480717.97,419237.72
"247/473.3447mz/7.1min",448873.41,316103.9,593680.44,494354.88,604709.3,403391.94,399465.44
"249/478.2926mz/7.17min",854678.025,998251.8,825215.6,1032750.7,870287.3,839068.75,779331
"250/368.2581mz/7.21min",274232.94,457054.9,593719.1,523944.75,91410.98,91410.98,91410.98
"251/256.2635mz/7.29min",285223.405,294529.97,274400.44,275916.84,381496.1,367305.06,267444.22
"252/478.2925mz/7.31min",198961.17,234498.33,188469.33,241368.23,199097.11,198825.23,184953.77
"261/345.2011mz/7.37min",187231.37,284878.1,385844.47,463968.84,89584.64,88846.85,54855.527
"263/194.1153mz/7.41min",453314.55,431726.94,444780.94,446100.9,533716.5,460528.2,568527.4
"267/350.1776mz/7.37min",1235519.575,1576785.4,2165822.5,2274122,894253.75,788007.6,740104.75
"268/237.2213mz/7.37min",622362.17,859413,1070492.8,1270616.2,385311.34,371225.7,269703.2
"269/323.2191mz/7.37min",304275.492,498740.75,697525.8,903897.06,109810.234,104457.58,74222.266
"272/354.1733mz/7.37min",321675,395623.88,497457.9,549678.2,247726.12,224393.86,198625.45
"274/255.2319mz/7.37min",874025.9,1208793.4,1477349.6,1789242,539258.4,515993,426290.56
"277/140.0683mz/7.37min",462489.71,415988.38,469224.88,470809.44,460907.72,464071.7,445563.4
"279/780.5513mz/7.37min",191104.406,354461.75,497442.28,409024.62,3313.1853,662.63706,27747.062
"280/226.9515mz/7.37min",320904.265,274489.72,291421.03,350634.5,214474.56,405800.94,350387.5
"281/80.9479mz/7.37min",336816.275,453578.38,605250.75,696817.56,220054.17,199728.73,158364.28
"282/782.5662mz/7.38min",231371.58,385619.3,462327.5,619732.06,77123.86,77123.86,77123.86
"284/716.5221mz/7.37min",154839.702,258066.17,1509334.6,262936.12,51613.234,51613.234,51613.234
"288/282.2791mz/7.44min",290840.44,245597.81,265125.34,275549.94,394230.03,377665.62,306130.94
"289/481.2923mz/7.46min",1660905.65,2157188.5,2751083,2623370,1164622.8,1083347.6,908237.44
"290/395.3307mz/7.47min",480456.03,514446,694074.94,659403.7,446466.06,384075.25,384815.16
"291/377.3203mz/7.47min",666986.75,682054.6,800180.3,753559.5,651918.9,562633.06,585910.8
"292/283.2631mz/7.51min",119153.9105,231364.78,335643.38,371229.06,1388.6082,6943.041,1388.6082
"293/365.2661mz/7.51min",377174.667,739440.5,1173794.8,1446709.9,13139.428,14908.834,4335.0312
"294/265.2525mz/7.52min",71595.402,119325.67,172764.45,186790.73,23865.134,23865.134,23865.134
"298/579.2635mz/7.55min",2531846.1,2684396,2711241.5,3485227,2379296.2,2334819.8,2140897.5
"299/421.156mz/7.55min",222124.085,268314.06,274436.03,347455.12,175934.11,166691.83,146650.64
"301/557.2814mz/7.55min",330761.83,396491.6,395436.16,506449.12,266087.5,255315.05,225832.64
"304/481.2922mz/7.57min",490980.3,631849.1,775738.56,662007.1,350111.5,336795.22,301750.6
"308/113.0167mz/7.57min",550114.11,505995.47,379783.9,289314.25,2376412.2,594232.75,2491923.8
"310/131.5336mz/7.62min",3540396.85,884824.8,2525547.2,2123222.5,4579428,4555246.5,5040144.5
"311/410.3049mz/7.62min",210153.545,330351.22,440331.66,440792.5,89955.87,84873.5,79902.945
"312/181.0146mz/7.62min",713075.68,638819.7,667207.6,681138.3,2801086.5,745013.06,777612.7
"316/362.3027mz/7.73min",181535.865,361787.88,170885.31,57403.855,246324.55,192186.42,82792.29
"318/266.1727mz/7.69min",146839.715,164987.2,89703.375,128692.23,503596.03,91145.555,186745.02
"319/545.4022mz/7.68min",238317.075,117346.766,310210.44,267886.2,303918.8,177687.23,208747.95
"320/221.1751mz/7.69min",67094.84,79370.71,37061.67,57546.64,241738.06,30976.754,76643.04
"321/250.1777mz/7.69min",380813.595,436824.75,257014.73,324802.44,1202777.1,228876.1,445679.84
"322/244.1908mz/7.71min",164779.135,169952.47,81834.85,128611.09,541989.6,221930.28,159605.8
"323/501.3758mz/7.69min",290988.55,156947.27,396286.84,331307.38,385988.53,233296.11,250669.72
"324/226.1802mz/7.7min",943389.675,1075306.4,582207.6,849377.25,3352326.8,542283.5,1037402.1
"326/408.3082mz/7.7min",2039189.85,2298667.2,1346816.5,1779712.5,6918692,1355200.1,2502171.5
"328/173.1326mz/7.7min",123453.765,140622.23,68375.266,107455.93,424003.44,51695.164,139451.6
"329/191.1431mz/7.7min",119012.535,140332.3,64577.547,100144.09,418317.84,52161.3,137880.98
"330/198.1854mz/7.69min",135979.32,154172.36,77633.695,117786.28,481748.4,65596.91,155523
"331/208.1697mz/7.69min",191584.66,218144.58,110122.32,165069.02,645733.8,94354.484,218100.3
"332/209.1537mz/7.7min",241084.44,277187,152293.45,204981.88,812531.6,128666.555,277421.5
