"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-211-C3-a_Run145.mzML","POS_D5-211-C3-b_Run148.mzML","POS_D5-211-C3-c_Run151.mzML"
"338/457.3495mz/7.7min",353326.655,201157.11,482692.44,401540.97,471658.34,282960.62,305112.34
"339/207.0176mz/7.65min",719933.845,711926.75,717869.44,721998.25,681463.2,3167050.2,872109.75
"340/273.2576mz/7.71min",167278.4075,305999,407141.72,301217.6,33339.215,30379.49,20825.535
"342/740.4047mz/7.74min",602148.775,656183.7,376628.03,731991.75,621217.25,583080.3,581634.6
"343/282.2216mz/7.74min",1057936.47,1215580.5,1264124.4,1251248.1,900292.44,867392.5,799459.2
"344/421.156mz/7.75min",666432.77,704944.6,652818.94,821900.8,680046.6,633110,579726.44
"345/557.2814mz/7.75min",581538.82,601270.94,558752.3,676706.5,602657.8,561806.7,492544.03
"346/579.2634mz/7.75min",3492451.5,3367377.5,3199290,3899239.5,3839796.2,3617525.5,3306331.5
"351/449.3022mz/7.77min",294958.015,410327.8,550195.75,508390.44,145351.88,179588.23,121054.72
"352/393.2197mz/7.77min",572135.5,614467.4,751194.7,727603.44,529803.6,516639.72,470212.8
"354/782.5661mz/7.77min",160370.604,267284.34,309090.8,405387.88,53456.868,53456.868,53456.868
"364/220.1673mz/7.77min",195601.485,238166.56,126526.28,187818.3,537712.25,110195.766,203384.67
"366/362.3027mz/7.77min",446047.75,609177.06,268833.16,429664.03,1179807.2,255765.75,462431.47
"367/264.157mz/7.77min",108448.3025,130355.13,68640.92,98785.05,330484.9,58869.97,118111.555
"368/294.1675mz/7.77min",151663.93,178045.12,93361.125,148881.5,416164.6,86279.35,154446.36
"369/476.2956mz/7.77min",171889.5,187298.92,104127.5,156480.08,351599.34,136015.55,199291.69
"370/793.6276mz/7.77min",25374.6055,37319.18,837.31026,13430.031,330000.22,4186.5513,56092.73
"371/80.9479mz/7.79min",484866.39,608120.56,878339.6,868997.2,361612.22,338676.03,226137.44
"372/90.9767mz/7.77min",606881.7,602204.5,730679.2,801242.75,421874.1,611558.9,524348.4
"373/244.1908mz/7.77min",550261.6,658246.4,340914.88,528462.7,1632652.9,309915.44,572060.5
"374/221.1752mz/7.77min",500760.065,611463.44,323904.6,499227.66,1317272.6,282130.25,502292.47
"375/226.1802mz/7.77min",739004.5,875251.06,477243.1,677584.6,2235597,399226.22,800424.4
"376/228.1959mz/7.77min",930050.08,1119824.1,617810.2,886804.6,2782514.8,522907.44,973295.56
"377/408.3083mz/7.77min",6822207.75,7784803.5,4527249.5,6539636.5,16974956,4179021,7104779
"378/236.1621mz/7.77min",504475.095,597995,325925.53,469060.94,1344903.5,302356.38,539889.25
"379/250.1778mz/7.77min",1637081.7,1942089.2,1096949.4,1587470.6,4140883.8,1006362.4,1686692.8
"380/266.1727mz/7.77min",815092.3,955077.4,537600,786402.1,2098054.2,484209.22,843782.5
"384/395.3306mz/7.79min",198257.605,323279.38,625791.75,427536.22,55876.18,73235.83,40843.215
"385/668.6182mz/7.8min",78628.902,131048.17,325896.25,400592.38,26209.634,26209.634,26209.634
"388/409.2746mz/7.82min",447294,474231.78,675851.94,595268.06,374319.6,420356.22,357864.8
"390/740.4047mz/7.8min",276792.76,519320.3,225504.73,534845.44,281540.4,172509.61,272045.12
"392/284.2947mz/7.84min",193374.69,201853.84,188995.08,203941.98,197754.3,171140.05,139031.92
"393/310.3103mz/7.93min",205544.485,165238.45,144704.47,248476.11,2474150.5,116454.74,245850.52
"394/213.983mz/7.87min",819658.73,1919399.9,1027605.4,1473685.1,593506.44,611712.06,601553.25
"395/140.0683mz/7.87min",377580.235,367544.5,387615.97,402318.38,325901.75,584545.6,332793.06
"396/80.9479mz/7.87min",808511.9,554205.44,766733,662708,850290.8,886063.44,937707.25
"398/223.9885mz/7.87min",1160466.7,1001885.2,1085503.5,1059770,1235429.9,5350309,5396744
"399/351.2142mz/7.88min",239152.44,347831.1,411891.94,446646.34,130473.78,128954.89,109656.06
"400/373.2324mz/7.88min",245189.38,288056.03,366857.03,393746.16,170758.36,202322.73,165848.27
"406/378.2089mz/7.88min",1453093.5,1604780.8,1902974.9,1778196,1275879.5,1301406.2,1234839
"409/327.2269mz/7.88min",256197.38,292771.03,401697.75,469093.34,175726.08,219623.73,171591.86
"411/780.5513mz/7.88min",262843.1285,524300.3,586630.3,463874.03,26923.402,28275.422,61812.227
"413/283.2632mz/7.88min",774266.1,1038087.2,1192718.6,1254190.1,507490.84,510445,431781.38
"415/265.2526mz/7.88min",411580.63,550402.7,593038,659578.25,272758.56,266711.9,243211.64
"417/351.2505mz/7.88min",643677.67,954807.4,1233496.9,1332614.5,316238.22,332547.94,274240.78
"418/782.5664mz/7.88min",344541.225,663917.5,651856.5,836470.9,35276.867,37225.95,30654.744
"419/808.5823mz/7.88min",280198.872,466998.12,482550.6,620544.4,93399.624,93399.624,93399.624
"420/352.3393mz/7.88min",1850793.4,1808270,1893316.8,2116893,4209281,971666.5,1219442.6
"421/810.5972mz/7.87min",250399.128,417331.88,667023.6,445068.88,83466.376,83466.376,83466.376
"422/730.5377mz/7.94min",122165.418,2663547.5,204582.55,203609.03,40721.806,40721.806,40721.806
"427/557.2814mz/7.9min",182006.595,202671.77,190055.75,233730.38,168283.84,173957.44,155971.88
"428/752.5197mz/7.9min",439967.736,5045745.5,824222.5,733279.56,146655.912,146655.912,146655.912
"429/579.2633mz/7.9min",992308.37,866906.25,837409.8,983598.94,1139644.2,1090144.2,1001017.8
"430/443.2047mz/7.88min",208590.46,256284.84,784429.4,707211.6,24755.234,79610.75,160896.08
"434/284.2948mz/7.99min",512205.635,505266.97,662740.4,595347.56,479047.9,519144.3,458749.7
"435/365.2661mz/7.99min",283599.153,449623.97,636855.8,447716.22,113598.22,119482.086,91334.51
"436/336.3259mz/8.04min",356465.69,302088.5,532987.06,410842.88,1051866,69939.55,197553.16
"439/395.3308mz/8.21min",161011.435,184385.89,273674.53,233971.42,137636.98,133829.97,134073.02
"440/690.5064mz/8.21min",845013.36,3554107.8,1408355.6,1716797.9,281671.12,281671.12,281671.12
"442/712.4884mz/8.22min",111035.286,1524847.8,185058.81,564535.9,37011.762,37011.762,37011.762
"443/825.6942mz/8.21min",187493.109,503529.84,367237.78,443980.25,1549.6876,1549.6876,7748.438
"445/377.3201mz/8.22min",311386.92,390388.2,619233.5,438621.12,216870,191526.25,232385.64
"446/851.7099mz/8.22min",824715.92,1333924,1856737.5,2629098.2,315507.84,308982,274828.6
"447/752.5197mz/8.22min",265800.264,664969.75,443000.44,639587.6,88600.088,88600.088,88600.088
"452/421.2509mz/8.22min",225698.235,254979.75,406899.88,329974.97,184150.06,194706.47,196416.72
"457/80.9479mz/8.24min",697084.88,712925.7,761370.44,410737.34,641820.56,1905554.8,681244.06
"458/617.417mz/8.29min",144552.372,240920.62,285782.78,367754.25,48184.124,48184.124,48184.124
"460/312.3259mz/8.33min",232792.915,271022.06,225806.31,239779.52,699312.6,153204.53,185979
"461/237.6608mz/8.34min",140776.745,101078.45,208071.3,132972.22,504030.84,52016.918,148581.27
"462/321.3151mz/8.35min",312012.25,278626.53,425720.4,345397.97,842641.2,55686.47,176248.08
"463/338.3417mz/8.35min",33121977,30027784,44236464,36216170,80810360,9289862,20298624
"464/360.3231mz/8.35min",43199.265,26471.482,58115.1,36817,344735.88,7493.458,49581.53
"465/675.6757mz/8.35min",243794.325,199077.45,422496.22,288511.2,1854131.8,7848.456,102590.45
"466/250.1778mz/8.35min",253904.845,225416.72,282392.97,223699.14,739479.4,159824.92,442249.16
"467/228.1959mz/8.36min",143241.965,131748.95,154734.98,125891.08,293817.88,55896.88,178555.92
"468/391.2841mz/8.38min",728047.345,953992.5,841100.75,846391.3,614993.94,438042.44,494997.78
"469/413.2659mz/8.38min",3016883.6,3535303.8,3392231.8,3114337.2,2870770,2919430,2904238.2
"470/716.522mz/8.39min",145216.788,2342433.8,242027.98,439808.1,48405.596,48405.596,48405.596
"472/393.2973mz/8.39min",1169009.73,1295659.9,1391640.1,1666456.9,1042359.56,762213.1,604075.25
"473/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"474/136.0217mz/8.42min",2852216.03,4908357.5,4750310,4705572,900831.9,998860.06,957158.2
"475/312.3259mz/8.43min",675886.87,738204.8,1043701.44,812029.94,613568.94,546922.94,492623.6
"476/101.071mz/8.43min",2732061,2783649.8,2757002.2,2707119.8,9287400,1930120.2,2475225
"477/199.9754mz/8.55min",1263467.15,795955.8,885433.3,759679.25,1641501,2385309.2,2470521
"478/352.3393mz/8.54min",12519872.5,14913989,14001724,14051035,6263252.5,11032184,11038021
"479/174.9535mz/8.56min",600093.155,569437.06,630749.25,517835.53,534754.9,1663978.4,1635482.8
"480/172.9565mz/8.57min",2000861.2,1934974.5,2066747.9,1824700.4,1268544.4,5841541.5,5787090
"482/562.4251mz/8.6min",143259.63,238766.05,306745.84,392646.94,47753.21,47753.21,47753.21
"483/213.983mz/8.58min",1625217,1994470.4,1255963.6,1065871.8,1199566.9,3502887.2,3468772
"484/201.9758mz/8.64min",566609.525,553046.75,551974.7,580172.3,754779.7,459785.38,855578.75
"485/366.3729mz/8.67min",767689.95,672036.06,682396.2,1274133.4,852983.7,289270.1,1988849.5
"486/340.3573mz/8.68min",360261.905,360157.78,395351.1,360366.03,447703.75,78962.91,145016.86
"487/421.2843mz/8.7min",21399.454,39503.242,659.1332,544583.6,46267.484,659.1332,3295.666
"488/546.4305mz/8.71min",1083090.629,2547870.2,3230274.2,2132130,30848.482,34051.258,30306.879
"490/201.9758mz/8.69min",771216.5,1050704.6,1094939.9,1111101.2,453049.28,462413.2,491728.4
"491/394.3226mz/8.75min",385929.795,528430.2,637982.5,550920.1,210826.16,243429.39,229952.58
"493/377.3201mz/8.82min",3213810.35,4158353.5,4752001,4635601.5,2269267.2,2146230,2232089
"494/378.3235mz/8.82min",489517.32,1273558.2,707867.56,677691.2,297723.62,282369.75,301343.44
"495/553.3896mz/8.9min",347296.64,413379.16,357672.75,336920.53,314433.2,312191.97,501893.97
"496/378.3235mz/8.96min",641153.15,980374,1422119.9,1361969.6,299283.1,271081.22,301932.3
"497/377.3202mz/8.96min",2677304.45,4215079.5,4631715,4508707,1042702.1,1128750,1139529.4
"498/827.7101mz/8.96min",193960.005,12125.036,2831852,3174166.8,60625.18,117572.41,270347.6
"500/395.3307mz/8.97min",548401.075,736489.9,797982.8,856263.4,319170.2,360312.25,347501.88
"501/379.336mz/8.97min",4593396.85,7193674.5,7445887,7377834,1993119.2,1668032,1615640.1
"502/380.3391mz/8.97min",1194581.5,2094809.4,2213999.2,2171573.5,294353.6,275757.4,280975.7
"503/853.7215mz/8.97min",4097419,2844426.5,5350411.5,5354204,15696065,1721919.1,1462198.1
"504/879.7409mz/8.97min",1473872.2,180046.02,1694077.5,2082753.4,4103582.2,1253666.9,900230.1
"509/851.7101mz/8.97min",20945514,47442770,35842640,43310576,490037.94,4496078.5,6048388
"510/881.7512mz/8.97min",442289.285,20998.546,301367.97,104992.73,1064095.9,1041044.94,583210.6
"511/855.7393mz/8.97min",1267948.5,422649.5,422649.5,422649.5,2113247.5,3871482.8,3729636.8
"512/852.7133mz/8.97min",4985535.25,9433385,7356325,8377165,391010.47,2614745.5,1797207.8
"513/481.2923mz/8.97min",2562699.55,3224580.5,3402445.5,3630187.8,1593990,1900818.6,1732277.5
"514/823.6789mz/8.97min",11119844.1,19843360,38034332,34571148,2396328.2,2375041.5,1912404.5
"516/352.3392mz/9.06min",1582675.7,2237733.2,2067670.5,2068960.6,986470.6,1097680.9,1006995.25
"517/823.6789mz/9.2min",8024900.25,15827517,12987720,11759023,820037.4,2152024,4290777.5
"518/379.3358mz/9.12min",828899.79,1388685.6,1477162.2,1223763.2,299361.8,394423.88,434036.38
"519/463.3314mz/9.19min",40839.0085,69743.04,11934.977,844327.6,76711.58,2313.2828,11566.414
"520/771.6106mz/9.61min",105475.368,35158.456,35158.456,35158.456,1447711.9,394038.47,175792.28
"521/587.4643mz/9.62min",531352.31,1608323.6,1162991.4,818069.2,161151.03,188867.78,244635.42
"522/613.4226mz/9.62min",4419181.1,8090862,6477231,7746319,1980967.4,2330740.8,2361131.2
"523/519.308mz/9.63min",563056.6,227845.66,275203.97,373357.5,987790.44,1089045.8,752755.7
"524/587.3707mz/9.63min",552988.66,231599.55,272103.28,365805.88,960190.4,1067610.1,740171.44
"525/853.724mz/9.65min",4739851.65,13235.072,3643465.8,5983386,2042637.8,6063412,5836237.5
"526/451.2452mz/9.64min",831129.825,319912.94,399314.78,530607.25,1481741.8,1643794.2,1131652.4
"527/315.1201mz/9.64min",405729.43,136958.16,167716.23,231996.92,707274.4,840389.7,579461.94
"528/879.7409mz/9.62min",1168389.28,15209.975,15525624,16684394,1924953.5,76049.875,411825.06
"529/383.1826mz/9.64min",895163,337914,409138.06,545625.9,1597225.2,1811384.8,1244700.1
"530/537.3947mz/9.79min",373731.48,400313.9,347149.06,513985.62,329940.7,200760.77,427293.06
"531/304.894mz/9.8min",169453.855,151677.52,28729.768,3536.6064,552657.75,187230.19,230158.52
"532/771.61mz/9.93min",643851.625,90766.14,453830.7,555546.75,2227641.2,948683.7,732156.5
"533/226.9515mz/9.94min",1337920.7,1343061.5,2297287.8,2240422,1110116.2,1332779.9,1330197.8
"537/853.7242mz/9.98min",1350631.65,50672.434,29267010,31912024,1588558.5,132832.55,1112704.8
"538/771.6472mz/9.99min",1019927.28,3348006.2,1932172.8,1818407,201933.77,161699.48,221447.56
"539/743.6157mz/10.03min",1119533.9,1837562.8,1158102,1080965.8,265386.22,347634.38,1209486.5
"541/881.7527mz/10.03min",1207507.5425,5269.3204,29344.285,26346.602,2385670.8,11351748,2503352
"542/736.5421mz/10.1min",465000.15,445496.5,484503.8,489708.22,522099.28,364848.72,357051.78
"543/663.4537mz/10.1min",1375132.05,1568897.5,1552794.9,1554554.9,1197469.2,748573.75,738439.56
"544/685.4357mz/10.1min",13992649,15361326,14116750,13868548,14252776,10965339,10402387
"545/726.4619mz/10.1min",1460139.65,1458831.4,1490331.4,1479277.5,1461447.9,1078418.2,1032625.44
"546/708.5111mz/10.1min",772571.6,764150,797242.3,780993.2,850174.06,616609.44,324553.2
"547/881.7525mz/10.15min",1272119.015,20514.74,102573.7,106039.83,10350569,2438198.2,8697944
"548/146.9804mz/10.17min",4099952,9715590,3439236,3229767.8,6128657,4487767.5,3712136.5
"549/144.9822mz/10.17min",13143301,21425664,7507640,15264123,16033038,11022479,8259794.5
"551/879.7409mz/10.13min",522904.73,33299.938,1720309.1,799324.06,9942735,246485.4,166499.69
"553/80.9479mz/10.18min",682687.475,930464.2,849612.6,815978.7,544707.2,543809.44,549396.25
"554/101.071mz/10.18min",2057024.15,2138950.8,2082775.5,2031272.8,1966248,2136249.5,1962155.4
"555/216.9228mz/10.2min",2259360.1,3525483.2,2452230.2,1746166.8,2093621.4,2425098.8,1669804.1
"556/589.48mz/10.2min",1333261.19,3322679.2,3077128.5,2157884,500978.88,462409.78,508638.38
"558/615.4955mz/10.21min",552131.46,847147.75,914513.8,969591.4,236187.97,257115.17,190974.33
"560/738.5038mz/10.22min",594138.15,1247813.9,990230.25,1094689.1,198046.05,198046.05,198046.05
"561/498.9009mz/10.23min",312854.24,185653.3,200455.1,187797.25,435772.75,425253.38,430696.78
"563/716.5218mz/10.22min",636491.76,2931099.2,2491337.8,1060819.6,212163.92,212163.92,212163.92
"564/158.9641mz/10.23min",2599813.85,2624077.2,1906315.6,1869687.1,2575550.5,3251501.5,3263760.2
"565/226.9515mz/10.23min",8586844.5,7775669,3827481.2,3718035.5,9398020,10636987,10703613
"566/690.506mz/10.23min",213245.472,366437.78,355409.12,380627.47,71081.824,71081.824,71081.824
"567/362.9261mz/10.23min",762840.03,506429,499602.03,484203.6,1019251.06,1150265.9,1207388
"569/430.9135mz/10.23min",701587.61,441608.06,446381.62,441494.3,996417.9,956793.6,992069.5
"570/140.0682mz/10.25min",533483.95,659295.6,560391.5,596098.6,487263,506576.4,457229
"571/304.894mz/10.26min",410196.845,203640.98,247588.03,254306.25,566087.44,1540513.8,1556489.2
"574/223.9883mz/10.31min",4369393.5,4378309,4126823.8,4118898,4360478,4623975,4733330.5
"577/328.9149mz/10.32min",747507.13,455889.94,480962.72,540929.06,971962.94,954085.2,1005921.6
"578/385.7238mz/10.32min",854182.14,1612527,1423636.9,1569184.5,284727.38,284727.38,284727.38
"579/205.0171mz/10.32min",7080381.25,6009908,6269994.5,6322871.5,7837891,7908024,7980749.5
"580/213.9828mz/10.32min",1894105.65,2954334.5,3004029.2,2121385.2,1666826.1,1625625.9,1523893.6
"581/180.9898mz/10.32min",1352511.05,972405.4,1199319.5,1199906.2,1549172.5,1514379.2,1505115.9
"582/174.9533mz/10.32min",1081509.35,1219012,1189366,1864198,952224.6,973652.7,878511.1
"583/163.9905mz/10.32min",3570413.7,3112184.2,3114640.2,2318191,4098812.2,4102889.8,4026187.2
"584/182.9852mz/10.32min",22381162,18995584,19318986,19853678,24908646,25640138,25171192
"585/141.9586mz/10.33min",2258171.7,1692146.6,1977538.4,1755625.9,2538805,2667574.5,2621305
"586/172.9564mz/10.32min",5696249.25,7769538,7586959.5,7882801,3805539,3645433.8,3553226.2
"587/138.9954mz/10.32min",5040073,4209994,4422416.5,4454389.5,5731464,5625756.5,5633461.5
"588/110.0201mz/10.32min",101692728,89302420,90465080,91335480,125653976,126597190,112049976
"590/110.5218mz/10.32min",8070841.25,6615303,6168187,7821718.5,9583297,8319964,8457569
"591/169.9773mz/10.32min",2869974.35,2090951.4,2523196,2717459.5,3093574,3273215.2,3022489.2
"592/98.5121mz/10.33min",25820386,22551964,23580524,22928398,28060248,31650328,28955732
"593/89.5067mz/10.33min",13843900.5,11433834,11440640,12806039,17858314,16601691,14881762
"594/97.5144mz/10.33min",1534542.25,1388868,1307722.9,1278102.9,1787608.2,1680216.5,1825469.8
"595/109.0225mz/10.33min",7065663.5,5669208,7381046.5,5644671,7168197,6985423,7145904
"596/154.9902mz/10.33min",32480060,27373912,30634700,29119792,34680680,48689140,34325420
"597/113.9636mz/10.33min",8726147.25,8225338.5,7057517,7176085,9226956,9240109,10301123
"598/196.0168mz/10.33min",1598378.7,1588109.5,1538541.5,1608647.9,1570074,1921873.9,1803648.8
"600/152.9949mz/10.33min",1889617.75,1670331,1759399,1536843.1,2019836.5,2156840.2,2122920
"601/201.9757mz/10.35min",700881.35,468773,505166.6,477031.88,903973.06,896596.1,936548.4
"603/183.0098mz/10.36min",1878309.5,1869142.9,1992402,1988661.4,1828615.2,1842929.8,1887476.1
"604/209.0129mz/10.36min",2153753.5,2168588.8,2227056.2,2182367.2,2138918.2,2114833.8,2134782.8
"605/207.0175mz/10.36min",5729162,5736909.5,5852630,5721414.5,5605744,5613105.5,5744478.5
"606/139.9879mz/10.36min",26812088,26880322,27495566,27274766,26450160,26393654,26743854
"608/141.9834mz/10.36min",10301400,10362380,10441034,10472705,10053975,10062343,10240420
"609/131.5335mz/10.36min",6605761.5,6743107.5,6902001,7144073.5,6128134,6348067.5,6468415.5
"610/184.9855mz/10.36min",8311599.25,8216978.5,8208764,8527034,8406220,8204040,8619127
"612/186.981mz/10.36min",3182449.5,3141608.2,3197577,3281207.2,3167322,3132014.5,3305916.2
"613/181.0144mz/10.36min",5005436.5,4991951.5,5250397,5315389,4897153,4900372.5,5018921.5
"615/114.0165mz/10.37min",1061901.9,1043150.6,1105818,1113333.8,1021172.6,1035838.44,1080653.2
"616/143.9809mz/10.37min",1350425.1,1370528,1370583.1,1361345.8,1306107.9,1299246.6,1339504.4
"617/90.5067mz/10.37min",4590560.75,4638022,4709399.5,4725757.5,4535206,4526890,4543099.5
"618/91.5044mz/10.37min",1759858.3,1763337.5,1792999.4,1804893,1756379.1,1701256.6,1722703.4
"620/111.5218mz/10.37min",6606227.25,6691522.5,6787262.5,6880642.5,6494622,6517566.5,6520932
"621/111.5189mz/10.37min",1952613.75,1924844.1,2008572.1,2014142.6,1926032.9,1933264.6,1971962.9
"623/112.0179mz/10.37min",30571428,30950596,31093494,31442178,29619398,30019622,30192260
"624/113.0166mz/10.37min",4340039.75,4360230.5,4348225,4455318.5,4265238,4331854.5,4227111
"625/111.0202mz/10.37min",78143167,79155110,79394250,80734264,75885864,76618260,77131224
"627/112.5196mz/10.37min",2175003.6,2166385.2,2206800.8,2212751,2076332.2,2135102.8,2183622
"630/215.9838mz/10.37min",1226711.35,1490980.4,1538013.6,1537714.2,945496.8,931696.8,962442.3
"631/156.9907mz/10.38min",7694551.25,7797681,7892164,7868386.5,7235136,7486987.5,7591421.5
"632/109.5217mz/10.38min",5238136.25,4941068,5096003,5259094.5,5220936,5255336.5,5393811
"633/174.9568mz/10.38min",2059141.15,2511086.8,2453941.5,2466169.5,1664340.8,1600799.9,1598034.1
"634/158.9861mz/10.38min",2994585.3,3042893.8,3095836.5,3145120.2,2815190.8,2921518.8,2946276.8
"635/115.964mz/10.38min",2160516.1,2156360.2,2001137.5,2425267.5,2200947.2,2164672,2084740.2
"637/165.983mz/10.39min",2840114.25,2994280.8,2999492.8,2786776,1963660.9,2893452.5,2588693.2
"638/130.5217mz/10.39min",2273128.8,2379528.2,2255533.8,2290723.8,2219119.8,2430887.5,2180064.8
"640/94.0451mz/10.45min",5015381.75,4939875,4974401,4732135.5,5134796,5056362.5,5505159.5
"642/208.0393mz/10.47min",2868242,2781455,2890163,2846321,2841694,2957076,3054452.2
"644/102.0339mz/10.47min",148223270,138539550,140281650,145151520,151295020,152155460,156167090
"645/102.5355mz/10.48min",12879845,11980027,12205041,12592613,13167077,13251663,13510042
"646/104.0303mz/10.48min",3723008.75,3202513,3615046,3703096.5,3742921,3902657.2,3972033.8
"647/154.005mz/10.48min",2516734.35,2444328.2,2515498.2,2517970.5,2596264.8,2583338,2408615
"648/167.0129mz/10.48min",45387895,43583810,45706830,44698970,45920890,45068960,46475332
"649/168.0161mz/10.48min",2394193.7,2303669.5,2426957.2,2340229.5,2417327.2,2371060.2,2450234.5
"651/125.9862mz/10.49min",22111293,23375738,21710632,22511954,20986460,23593744,20541142
"652/81.5205mz/10.49min",28949677,29259034,27274882,27966768,33225942,28640320,32772052
"653/90.5259mz/10.49min",39262377,41356480,40922364,37602390,43823492,35638772,29837634
"654/139.0179mz/10.5min",10659201.5,10097925,10482867,10117550,10835536,11059754,11057829
"655/97.9914mz/10.51min",9488135.5,9013835,9588389,9387882,9888303,10184705,9068476
"656/111.039mz/10.52min",11126967,10615713,12155978,11574239,11503986,10749948,7917768
"657/201.9757mz/10.52min",993608.65,894870,910274.3,944537.5,1107864.2,1043579.94,1042679.8
"659/199.9753mz/10.55min",797607.93,50600.664,375456.8,434805.06,1399675.6,1160410.8,1323161.9
"660/225.0295mz/10.54min",2360768.4,2080563,2297900,2227100.2,2494182,2547328.5,2423636.8
"661/184.003mz/10.54min",6854536.75,6884058.5,6825015,6564892,8015525,7921442,6561343.5
"663/173.0302mz/10.79min",976582.4,435258.7,654111.6,899721.3,1063704.4,1053443.5,2652722.2
"664/140.0683mz/10.82min",109030.6325,148040.45,73282.055,47706.25,123194.96,141721.02,94866.305
"665/169.9774mz/10.81min",1734811.25,1639406.1,4723972,1162215.4,1612502,1830216.4,1870202.9
"666/147.031mz/10.83min",5905111.75,5561993,5764449,5763578.5,6192151,6045774.5,6156178.5
"667/145.0353mz/10.93min",9603161.5,9211714,9413920,9322635,10068779,9792403,9869102
"668/171.993mz/10.97min",5970027.75,5334411,5685771,5775479,6164576.5,6291851.5,6458938.5
