"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-227-C2-a_Run248.mzML","NEG_D5-227-C2-b_Run251.mzML","NEG_D5-227-C2-c_Run254.mzML"
"30/217.1047mz/2.24min",523894.464,873157.44,1119584.6,874888.25,174631.488,174631.488,174631.488
"31/140.0683mz/2.44min",25944.5508,43240.918,86922.38,86683.18,8648.1836,8648.1836,8648.1836
"32/316.2115mz/2.52min",103540.74,378905,172567.9,192132.47,34513.58,34513.58,34513.58
"33/121.0294mz/2.66min",432249.036,144083.012,144083.012,144083.012,767294.8,720415.06,859847.4
"34/316.2116mz/2.68min",65269.806,483951.94,316461.5,108783.01,21756.602,21756.602,21756.602
"35/89.0598mz/2.75min",217075.56,1227202.5,462431.1,361792.6,72358.52,72358.52,72358.52
"36/272.1855mz/2.75min",171957.264,457010.9,316054.78,286595.44,57319.088,57319.088,57319.088
"37/217.1071mz/2.8min",151120.266,302399.5,251867.11,562677.25,50373.422,50373.422,50373.422
"38/257.0995mz/2.8min",330793.86,635531,551323.1,1194898,110264.62,110264.62,110264.62
"39/120.0445mz/2.83min",1335024,2561646,2504766,2225040,445008,445008,445008
"40/138.0551mz/2.83min",381230.064,729429,699165.94,635383.44,127076.688,127076.688,127076.688
"41/131.0712mz/2.9min",69605.94,23201.98,23201.98,23201.98,116009.9,933890.2,674920.94
"43/172.0979mz/3.03min",355698.72,118566.24,118566.24,118566.24,592831.2,617411.94,722649.5
"44/165.0556mz/3.1min",388418.58,129472.86,129472.86,129472.86,677903.75,647364.3,1132730
"45/345.1518mz/3.13min",110835.204,252543.84,184725.34,539637.94,36945.068,36945.068,36945.068
"46/172.1333mz/3.19min",600517.236,1050209.2,1000862.06,1013033.6,200172.412,200172.412,200172.412
"47/194.1153mz/3.19min",3330414,5550690,5608868.5,5752086.5,1110138,1110138,1110138
"49/239.089mz/3.35min",351015.3,585025.5,621064.56,785703.9,117005.1,117005.1,117005.1
"50/219.0571mz/3.52min",283480.896,472468.16,704063.7,571939.8,94493.632,94493.632,94493.632
"51/217.0422mz/3.52min",309210.228,103070.076,103070.076,103070.076,555026.06,797769.3,515350.38
"52/233.0726mz/3.55min",37149.138,111962.734,61915.23,174515.22,12383.046,12383.046,12383.046
"53/255.0545mz/3.55min",24391.4838,103437.08,40652.473,154486.44,8130.4946,8130.4946,8130.4946
"54/201.0596mz/3.65min",90344.814,183206.77,150574.69,383144.03,30114.938,30114.938,30114.938
"55/217.1071mz/3.66min",57614.676,123977.27,96024.46,165238.33,19204.892,19204.892,19204.892
"56/385.1465mz/3.65min",155597.862,311265.3,259329.77,648033.3,51865.954,51865.954,51865.954
"57/361.1503mz/3.65min",350718.06,116906.02,116906.02,116906.02,602297.1,584530.1,763117.1
"58/345.1541mz/3.66min",27907.35,50080.805,46512.25,134678.56,9302.45,9302.45,9302.45
"59/140.0683mz/3.74min",42593.748,70989.58,104845.33,104798.42,14197.916,14197.916,14197.916
"60/322.0966mz/3.77min",33235.374,60915.984,55392.29,106577.98,11078.458,11078.458,11078.458
"61/302.1304mz/3.8min",380991.75,955356.5,634986.25,1293005.6,126997.25,126997.25,126997.25
"62/324.1123mz/3.8min",1018935.96,2224620.2,1698226.6,3029360.2,339645.32,339645.32,339645.32
"63/217.1072mz/3.85min",33809.094,77007.41,56348.49,150358.2,11269.698,11269.698,11269.698
"64/468.2438mz/3.85min",159622.668,326846.06,266037.78,521222.72,53207.556,53207.556,53207.556
"65/245.0858mz/3.85min",279396.636,520364.78,465661.06,900811.2,93132.212,93132.212,93132.212
"66/433.2065mz/3.85min",65022.132,140299.77,108370.22,256059.61,21674.044,21674.044,21674.044
"67/451.2171mz/3.85min",286467.24,556432.06,477445.4,979511.1,95489.08,95489.08,95489.08
"68/473.1992mz/3.85min",1065112.92,2087157.5,1775188.2,3451053.8,355037.64,355037.64,355037.64
"69/449.2027mz/3.85min",587128.5,195709.5,195709.5,195709.5,978547.5,1031412.56,1322133.9
"70/300.1147mz/3.9min",440068.26,959815.4,733447.1,1374672.9,146689.42,146689.42,146689.42
"71/322.0965mz/3.9min",366396.264,789315.5,610660.44,1131831,122132.088,122132.088,122132.088
"72/203.0621mz/3.91min",95517.852,159196.42,175056.88,221874,31839.284,31839.284,31839.284
"73/561.2514mz/4.0min",78819.63,252184.88,131366.05,417414.56,26273.21,26273.21,26273.21
"74/222.1464mz/4.05min",324361.74,555436.4,555364,540602.9,108120.58,108120.58,108120.58
"75/325.1255mz/4.24min",485530.38,856377.1,824488.94,809217.3,161843.46,161843.46,161843.46
"76/233.0726mz/4.36min",189769.704,430908.72,316282.84,681919.6,63256.568,63256.568,63256.568
"77/255.0544mz/4.36min",194979.24,429370.25,324965.4,696547.7,64993.08,64993.08,64993.08
"78/266.1726mz/4.37min",50049.786,88478.78,83416.31,90807.68,16683.262,16683.262,16683.262
"79/226.1801mz/4.37min",70369.266,138396.81,117282.11,127039.375,23456.422,23456.422,23456.422
"81/236.162mz/4.45min",39876.8904,82167.91,66461.484,77752.49,13292.2968,13292.2968,13292.2968
"83/689.2987mz/4.5min",258681.972,553162.1,431136.62,874201.06,86227.324,86227.324,86227.324
"84/433.2067mz/4.54min",2832180,5378270,4720300,8173895.5,944060,944060,944060
"85/450.2335mz/4.54min",1368530.52,2713164.2,2280884.2,3885283.5,456176.84,456176.84,456176.84
"86/455.1886mz/4.54min",19847373.6,36426240,33078956,46258470,6615791.2,6615791.2,6615791.2
"87/236.0805mz/4.54min",1237309.86,2251770.5,2062183.1,3239293.5,412436.62,412436.62,412436.62
"89/244.0667mz/4.55min",206275.728,392515.88,343792.88,535368.5,68758.576,68758.576,68758.576
"90/469.109mz/4.69min",204819.396,404024,341365.66,429135.84,68273.132,68273.132,68273.132
"91/227.9665mz/4.69min",1245122.28,415040.76,415040.76,415040.76,2112767.8,2075203.8,2114174
"93/295.9538mz/4.69min",285395.304,95131.768,95131.768,95131.768,498217.1,475658.84,484826.97
"95/211.9707mz/4.69min",2331576.48,3885960.8,4098365.8,4073209,777192.16,777192.16,777192.16
"97/229.9813mz/4.69min",5228179.2,8713632,9201769,9118387,1742726.4,1742726.4,1742726.4
"98/231.9791mz/4.69min",5132093.4,8553489,9007000,8944106,1710697.8,1710697.8,1710697.8
"99/232.9823mz/4.69min",423677.7,706129.5,762901.06,750166.3,141225.9,141225.9,141225.9
"100/230.9845mz/4.69min",433395.78,722326.3,755746.25,758790.56,144465.26,144465.26,144465.26
"101/447.127mz/4.69min",237844.296,489896.84,396407.16,514181.6,79281.432,79281.432,79281.432
"102/247.0883mz/4.7min",273908.46,456514.1,474250.84,599881.7,91302.82,91302.82,91302.82
"103/269.0701mz/4.71min",250056.6,416761,436035.22,552757.1,83352.2,83352.2,83352.2
"104/568.2963mz/4.73min",391869.54,768481.94,756033,653115.9,130623.18,130623.18,130623.18
"105/573.2517mz/4.73min",2511720.3,4522530,4588901.5,4186200.5,837240.1,837240.1,837240.1
"106/228.1959mz/4.82min",81361.062,216914.27,135601.77,210690.34,27120.354,27120.354,27120.354
"107/250.1777mz/4.82min",236273.58,560718.4,393789.3,574866.4,78757.86,78757.86,78757.86
"108/270.1464mz/4.85min",211821.12,496937.72,353035.2,666895.4,70607.04,70607.04,70607.04
"110/448.2032mz/4.9min",49854.186,95138.88,83090.31,121074.984,16618.062,16618.062,16618.062
"111/426.9677mz/5.09min",3644126.1,1214708.7,1214708.7,1214708.7,6073543.5,6951932.5,7635005.5
"112/494.9552mz/5.09min",192060.168,64020.056,64020.056,64020.056,320100.28,375645.12,415047.6
"114/344.1301mz/5.23min",370009.44,716908.6,616682.4,1003180.8,123336.48,123336.48,123336.48
"115/649.3063mz/5.23min",528930.636,1071198.9,881551.06,1451975.6,176310.212,176310.212,176310.212
"116/666.333mz/5.23min",481730.064,998123.44,802883.44,1186714.6,160576.688,160576.688,160576.688
"117/671.2884mz/5.24min",5524258.2,10904982,9207097,13314125,1841419.4,1841419.4,1841419.4
"118/318.3mz/5.24min",1356306,2385896,2681978.2,2260510,452102,452102,452102
"120/203.062mz/5.28min",173597.28,368459.94,289328.8,399944.6,57865.76,57865.76,57865.76
"121/298.2739mz/5.3min",333121.164,593503.06,598996.5,555201.94,111040.388,111040.388,111040.388
"122/256.2998mz/5.42min",6637960.8,11307937,11312143,11063268,2212653.6,2212653.6,2212653.6
"123/264.092mz/5.43min",239176.02,458984.72,398626.7,472174.56,79725.34,79725.34,79725.34
"124/284.6053mz/5.43min",331636.44,601384.6,552727.4,640882.44,110545.48,110545.48,110545.48
"125/448.2033mz/5.43min",3741866.1,7044495.5,6236443.5,7188043,1247288.7,1247288.7,1247288.7
"126/470.1853mz/5.43min",7085333.4,12976840,11808889,13135237,2361777.8,2361777.8,2361777.8
"127/917.3813mz/5.43min",338125.164,682053.44,563541.94,722467.9,112708.388,112708.388,112708.388
"128/304.2997mz/5.46min",252142.68,420237.8,1600779.4,781189,84047.56,84047.56,84047.56
"129/284.2946mz/5.48min",56379.042,122752.555,143970.66,93965.07,18793.014,18793.014,18793.014
"130/302.3052mz/5.48min",2134988.1,4338535,4959930,3558313.5,711662.7,711662.7,711662.7
"131/303.3085mz/5.48min",407549.25,842388.94,950029.44,679248.75,135849.75,135849.75,135849.75
"133/322.2713mz/5.58min",213234.6,458712.03,531342.1,355391,71078.2,71078.2,71078.2
"134/437.193mz/5.58min",1205449.74,2009082.9,2349523.8,2140853.8,401816.58,401816.58,401816.58
"135/300.2896mz/5.58min",10605222,23287200,25048578,17675370,3535074,3535074,3535074
"136/344.3157mz/5.61min",741092.04,1565503.1,1719950.9,1235153.4,247030.68,247030.68,247030.68
"137/195.1016mz/5.61min",452196.6,763165.75,753661,792258.3,150732.2,150732.2,150732.2
"139/347.3347mz/5.65min",415851.636,972210.75,1045634.9,693086.06,138617.212,138617.212,138617.212
"140/346.3313mz/5.66min",2408461.68,4567720,4998122.5,4014102.8,802820.56,802820.56,802820.56
"141/105.0335mz/5.68min",1108149,1846915,2467678.5,2597630.5,369383,369383,369383
"142/118.0651mz/5.68min",499368.636,832281.06,1088992.5,1140044.9,166456.212,166456.212,166456.212
"143/225.091mz/5.68min",1139479.92,1899133.2,2506728.2,2575933.2,379826.64,379826.64,379826.64
"144/279.0991mz/5.68min",9083995.8,15139993,19929360,20734506,3027998.6,3027998.6,3027998.6
"145/320.1255mz/5.68min",1143196.14,1905326.9,2570896.2,2744408.2,381065.38,381065.38,381065.38
"146/535.2088mz/5.68min",324948.864,541581.44,869413.3,919714.56,108316.288,108316.288,108316.288
"148/211.0754mz/5.68min",679003.08,1131671.8,1541299.8,1620104.2,226334.36,226334.36,226334.36
"149/887.3878mz/5.68min",624196.836,1196454.2,1040328.06,1421480.6,208065.612,208065.612,208065.612
"150/377.1662mz/5.72min",702336.96,1376944.8,1170561.6,1339226.5,234112.32,234112.32,234112.32
"151/399.1482mz/5.73min",1759155,3258261.8,2931925,3253686.2,586385,586385,586385
"152/284.2946mz/5.75min",334994.7,577704.06,687102.5,558324.5,111664.9,111664.9,111664.9
"153/344.3157mz/5.77min",405612.9,676021.5,770903.5,717970.06,135204.3,135204.3,135204.3
"154/314.3051mz/5.79min",243601.428,476036.06,518330.34,406002.38,81200.476,81200.476,81200.476
"155/402.3574mz/5.81min",83993.562,139989.27,311782.38,359235.12,27997.854,27997.854,27997.854
"156/517.2518mz/5.81min",323174.55,538624.25,740317.6,575078.3,107724.85,107724.85,107724.85
"157/339.1118mz/5.83min",328737.336,547895.56,725215.44,619556.4,109579.112,109579.112,109579.112
"158/147.0805mz/5.83min",139929.882,233216.47,295731.25,255060.53,46643.294,46643.294,46643.294
"159/631.3266mz/5.88min",492769.68,1050586.8,821282.8,1042287.9,164256.56,164256.56,164256.56
"160/332.331mz/5.88min",107923.848,179873.08,678632.56,343547.97,35974.616,35974.616,35974.616
"161/330.3364mz/5.89min",653106.36,1416246.5,1549509.8,1088510.6,217702.12,217702.12,217702.12
"162/371.1167mz/5.91min",50432.706,120014.67,84054.51,121271.25,16810.902,16810.902,16810.902
"164/291.0778mz/5.95min",286957.482,478262.47,501012.03,493525.06,95652.494,95652.494,95652.494
"165/449.1847mz/5.95min",310236.54,517060.9,571628.44,560082.3,103412.18,103412.18,103412.18
"167/328.3208mz/5.99min",6098398.2,12168890,12757800,10163997,2032799.4,2032799.4,2032799.4
"168/400.1797mz/5.99min",173272.818,391462.44,288788.03,393096.47,57757.606,57757.606,57757.606
"169/337.1712mz/5.99min",1133864.94,2623870,1889774.9,2594750.2,377954.98,377954.98,377954.98
"170/359.1532mz/5.99min",718920.12,1600124.2,1198200.2,1627965.5,239640.04,239640.04,239640.04
"171/629.3109mz/5.99min",163039.92,434086.2,271733.2,435374.4,54346.64,54346.64,54346.64
"172/354.2847mz/6.0min",233700.318,389500.53,460759.3,445157.3,77900.106,77900.106,77900.106
"173/359.2401mz/6.0min",465043.8,775073,949466.8,942602.25,155014.6,155014.6,155014.6
"174/563.2381mz/6.01min",224768.964,384757.25,374614.94,464846.44,74922.988,74922.988,74922.988
"175/372.347mz/6.04min",1692311.28,3556494.8,3996401.8,2820518.8,564103.76,564103.76,564103.76
"176/532.2585mz/6.07min",203643.66,517858.97,339406.1,506841.6,67881.22,67881.22,67881.22
"179/119.0856mz/6.1min",798315.84,1330526.4,2233152.8,1468033.6,266105.28,266105.28,266105.28
"180/147.0805mz/6.1min",12269596.8,20449328,33783200,22549684,4089865.6,4089865.6,4089865.6
"181/165.0911mz/6.1min",635055.6,1058426,1798361.6,1163049,211685.2,211685.2,211685.2
"182/244.0766mz/6.1min",298708.92,497848.2,913132.8,605505.1,99569.64,99569.64,99569.64
"183/349.135mz/6.1min",3333600,5556000,9163973,6053599,1111200,1111200,1111200
"184/697.2629mz/6.1min",529763.436,882939.06,2269270.2,1110335.6,176587.812,176587.812,176587.812
"185/217.0423mz/6.1min",289522.35,96507.45,96507.45,96507.45,482537.25,938352.1,484492.47
"186/235.0712mz/6.1min",287295.096,478825.16,755374.6,515278.03,95765.032,95765.032,95765.032
"187/255.5845mz/6.1min",446839.164,744731.94,1270634.2,886366.75,148946.388,148946.388,148946.388
"188/219.057mz/6.11min",388402.95,647338.25,1139331.4,737153.9,129467.65,129467.65,129467.65
"189/371.117mz/6.11min",15855543.6,26425906,38862788,29274146,5285181.2,5285181.2,5285181.2
"190/372.1202mz/6.11min",3791766.3,6319610.5,9259321,7032656,1263922.1,1263922.1,1263922.1
"191/719.245mz/6.11min",3399754.8,5666258,10464346,6753778.5,1133251.6,1133251.6,1133251.6
"192/412.1433mz/6.11min",422142.75,703571.25,1128885.2,852731.9,140714.25,140714.25,140714.25
"193/388.6215mz/6.1min",61184.208,101973.68,290964.75,143797.67,20394.736,20394.736,20394.736
"194/312.3258mz/6.16min",224800.836,415140.75,454608.84,374668.06,74933.612,74933.612,74933.612
"195/532.2584mz/6.16min",243126.432,607117.8,405210.72,584279.44,81042.144,81042.144,81042.144
"196/313.2347mz/6.19min",1083167.7,1839281.8,1805279.5,2191061.2,361055.9,361055.9,361055.9
"198/430.3886mz/6.2min",76572.732,127621.22,275812.16,356671.38,25524.244,25524.244,25524.244
"199/271.2279mz/6.2min",120089.736,40029.912,40029.912,40029.912,201396.95,200149.56,239479.92
"201/357.2608mz/6.22min",912784.26,1521307.1,2144841,2540760.8,304261.42,304261.42,304261.42
"202/480.308mz/6.22min",193291.728,322152.88,407095.1,475879.5,64430.576,64430.576,64430.576
"203/629.3109mz/6.24min",149313.516,411784.16,248855.86,408828.3,49771.172,49771.172,49771.172
"204/401.287mz/6.24min",863333.88,1438889.8,1517338.9,1878982.4,287777.96,287777.96,287777.96
"205/445.3131mz/6.25min",371125.536,618542.56,691050,1103891.2,123708.512,123708.512,123708.512
"206/671.2879mz/6.25min",131901.618,219836.03,233972.44,249598.16,43967.206,43967.206,43967.206
"207/385.1324mz/6.27min",128777.862,214629.77,622317.56,215233.44,42925.954,42925.954,42925.954
"208/255.243mz/6.3min",489632.46,816054.1,1000481.7,987189.6,163210.82,163210.82,163210.82
"209/220.1122mz/6.31min",617233.56,1028722.6,1579625.2,1622712.4,205744.52,205744.52,205744.52
"210/265.1478mz/6.33min",278636.718,92878.906,92878.906,92878.906,464394.53,543132.3,853187.44
"211/359.1532mz/6.34min",30937.2444,75712.38,51562.074,72971.52,10312.4148,10312.4148,10312.4148
"212/337.1713mz/6.34min",56653.5516,136896.73,94422.586,135945.48,18884.5172,18884.5172,18884.5172
"213/411.208mz/6.37min",223649.94,455104.47,372749.9,456376.56,74549.98,74549.98,74549.98
"214/433.19mz/6.37min",2281559.4,4424338,3802599,4402694,760519.8,760519.8,760519.8
"215/275.083mz/6.38min",740061.12,1517280,1233435.2,1469369.2,246687.04,246687.04,246687.04
"216/431.1742mz/6.43min",236176.8,415688.78,393628,444809.7,78725.6,78725.6,78725.6
"217/271.2278mz/6.51min",36182.883,12060.961,12060.961,12060.961,61146.535,60304.805,89022.69
"218/335.125mz/6.56min",209276.22,550699.2,348793.7,378734.2,69758.74,69758.74,69758.74
"219/431.1741mz/6.6min",351952.65,599387.9,586587.75,612249.75,117317.55,117317.55,117317.55
"220/409.1923mz/6.6min",613878.66,1062406.1,1023131.1,1065341.4,204626.22,204626.22,204626.22
"221/472.2008mz/6.6min",245940.672,411560.8,409901.12,430027.25,81980.224,81980.224,81980.224
"222/299.2591mz/6.61min",29111.5524,9703.8508,9703.8508,9703.8508,48655.07,48519.254,98175.82
"224/298.2739mz/6.64min",58745.04,121940.21,150057.56,97908.4,19581.68,19581.68,19581.68
"225/301.1408mz/6.65min",959429.76,1792187.2,1599049.6,1671074.6,319809.92,319809.92,319809.92
"226/299.259mz/6.77min",50982.684,16994.228,16994.228,16994.228,84971.14,241529.08,87220.07
"228/342.2425mz/6.78min",239928.072,441377.4,608914.44,399880.12,79976.024,79976.024,79976.024
"229/299.259mz/6.83min",185071.98,61690.66,61690.66,61690.66,325832.4,415663.5,308453.3
"231/283.263mz/6.83min",67946.148,113243.58,148907.88,127692.81,22648.716,22648.716,22648.716
"232/577.3609mz/6.86min",479289.45,1099165.6,798815.75,1054404.8,159763.15,159763.15,159763.15
"233/271.2278mz/6.94min",27078.414,9026.138,9026.138,9026.138,72783.01,77452.95,45130.69
"235/255.2318mz/6.98min",63823.5,106372.5,163349.73,220949.2,21274.5,21274.5,21274.5
"236/237.2213mz/6.98min",38477.898,64129.83,143574.7,192841.34,12825.966,12825.966,12825.966
"237/337.2346mz/6.98min",171139.428,285232.38,402534.3,547119.1,57046.476,57046.476,57046.476
"238/311.1686mz/6.99min",444444.12,148148.04,148148.04,148148.04,791600.4,873089.7,740740.2
"241/300.2895mz/7.08min",78230.334,140802.33,199502.31,130383.89,26076.778,26076.778,26076.778
"243/649.4493mz/7.09min",97327.488,162212.48,329316.28,313677.72,32442.496,32442.496,32442.496
"244/605.423mz/7.09min",129932.832,216554.72,424936.44,397836.62,43310.944,43310.944,43310.944
"245/341.266mz/7.09min",194469.672,324116.12,538096.3,477364.78,64823.224,64823.224,64823.224
"246/395.219mz/7.1min",140933.64,234889.4,292170.84,298131.25,46977.88,46977.88,46977.88
"247/561.3969mz/7.1min",157592.268,262653.78,500088.03,461249,52530.756,52530.756,52530.756
"248/517.3708mz/7.1min",170528.85,284214.75,526698.3,470688.94,56842.95,56842.95,56842.95
"249/385.2921mz/7.1min",189971.268,316618.78,521795.2,446131.72,63323.756,63323.756,63323.756
"250/429.3182mz/7.11min",219243.636,365406.06,680825.06,580839.56,73081.212,73081.212,73081.212
"251/473.3445mz/7.1min",189662.34,316103.9,593680.44,494354.88,63220.78,63220.78,63220.78
"253/311.1686mz/7.14min",344194.92,114731.64,114731.64,114731.64,610353,573658.2,597799.06
"254/271.2279mz/7.15min",532693.56,177564.52,177564.52,177564.52,923610.2,892992.25,887822.6
"255/478.2924mz/7.17min",495129.36,998251.8,825215.6,1032750.7,165043.12,165043.12,165043.12
"256/368.2581mz/7.21min",274232.94,457054.9,593719.1,523944.75,91410.98,91410.98,91410.98
"257/478.2924mz/7.31min",113081.598,234498.33,188469.33,241368.23,37693.866,37693.866,37693.866
"258/192.9288mz/7.31min",61387.5096,20462.5032,20462.5032,20462.5032,208861.73,102312.516,304670.8
